map_0847#21	「信頼」だの「友情」だの、そんな物語がいくつあって、いったいどれだけ恣意的な決断が、生き物たちをデータの姿のまま残りの生涯を過ごさせることになったわけ？
map_0847#22	今この瞬間、自分のパソコンに何匹閉じ込めてるか、把握してるわけ？
map_0847#23	それに、他のトレーナーたちはどうなの――誰も遊ばなくなったゲームのカートリッジみたいに、埃をかぶったまま置き去りにされたトレーナーたちは？
map_0847#24	忘れられた冒険や古いセーブデータの中で、腐りかけてる「友達」って何人いるわけ？
map_0847#25	それでいいんだって、本気で自分を騙し続けられる？
map_0847#26	アタシが話すのをやめた瞬間、何の責任も取らずに、また冒険に戻れると思ってる？
map_0847#27	罪悪感と見て見ぬふりのループを続けるくらいなら、今ここで問題を解決した方がよくない？
map_0847#28	リン: ここに、正直言って、もう二度と使うつもりのないポケモンがいるでしょ。
map_0847#29	そもそも一度でも使ったことがあるならの話だけど。
map_0847#30	逃がしなさい。
map_0847#31	リン: へえ。
map_0847#32	思ってたよりマシじゃん。
map_0847#33	まさか本当に心を入れ替えたとか、アルセウスならぬバルケウスに誓って、何か学んだとか言わないよね???
map_0847#34	こんな日が来るとは思わなかった。
map_0847#35	あんたの無私の行動が、世界をちょっとマシにしたわけ。
map_0847#36	そうだ、ご褒美にこれあげる。
map_0847#37	あんたに救われた子たちからの贈り物だと思って。
map_0847#38	リン: なんかこう、フェニックスみたいに灰から蘇る、みたいな、輪廻転生的な…？？？？？
map_0847#39	わかんない、この比喩むずすぎ。
map_0847#40	比喩考えるための給料、もらってないし。
map_0847#41	まあ、お金なんて要らないんだけど。
map_0847#42	アタシもうすべて持ってるし～
map_0847#43	はいはい。
map_0847#44	始まりってことで。
map_0847#45	これで、密猟者より道徳的に優れてるフリをして、正義のビジネスに戻っていいわよ。
map_0847#46	また今度やろうね。
map_0847#47	はいはい、もう十分。
map_0847#48	おめでとう、やったじゃん。
map_0847#49	本当に必要な時だけ正しいことをするっていう、あんたの深い決意と頑固なこだわりのおかげで、今日のところは見逃してあげる。
