map_0732#16	???: 何ぼさっとしてんだ、さっさと捕まえろ! こいつはチャンスかもしれねえぞ!
map_0732#17	???: あいよ、あいよ……
map_0732#18	メテオ: おっ。
map_0732#19	お前か。
map_0732#20	お前、グレイシアじゃないって言われたことあるか?
map_0732#21	メテオ: そりゃよかった。
map_0732#22	その調子で頑張れよ。
map_0732#23	メテオ: で、聞いて驚けよ。
map_0732#24	ブルーノ: お前がグレイシアじゃないだけじゃなく、このドアを開けて一番見たくなかったのがまさにお前だよ。
map_0732#25	メテオ: ま、そういうことだ。じゃあな。
map_0732#26	グレイシア: グレイ、グレイイイ――グレイシア!!!
map_0732#27	まだ中に入りたがっているようだ。
map_0732#28	\PNはPULSE解析データ08を手に入れた!
map_0732#29	PULSE図鑑が更新された!
map_0732#30	エーフィ: エーフィ!!!
map_0732#31	アトリウム――ロック中。
map_0732#32	IDが必要です。
map_0732#33	\PNはメテオカードをスキャンした。
map_0732#34	アトリウム――解除完了。
map_0732#35	このデータの「ガラスのワークステーション」誘導パズルを無効にしますか?
map_0733#0	ハーディ: ここ、なんかの業務用出入り口ってとこか?
map_0733#1	見た感じ、多分エレベーターの通路だな。
map_0733#2	ハーディ: こいつをこじ開けられるか試してみるか……
map_0733#3	ハーディ: だめか?
map_0733#4	よし、それならこういう時のための特別な技があるぜ。
map_0733#5	よく見とけよ、相棒。こんな腕前、誰にでも見せるわけじゃねえんだ。
map_0733#6	ハーディ: な? いつだって効くんだよ。
map_0733#7	ハーディ: ちょっとした金属くずなんて、人間の意志の力にゃかなわねえのさ。
map_0733#8	だいたい何にでも言えることだけどな。
map_0733#9	さあ、始めるとするか!
map_0733#10	ハーディ: よし、何があるか見てみるか。
map_0733#11	ハーディ: ここ、フロアは二つしかないみたいだな。
map_0733#12	で、今いるのが2階だ。
map_0733#13	別にいいけどよ。降りる分が少なくて済むしな。
map_0733#14	ハーディ: よし、チームメテオを見つけて、こいつをぶっ潰そうぜ!
map_0733#15	???: かくして、彼らはやってくる、灯火に群がる蛾のように……
map_0733#16	???: ……とでも言うところだが、その使い古された言い回しがあまりにも見当違いに使われているのでね。
map_0733#17	蛾は夜を好む生き物だ。光に引き寄せられる理由などない。
map_0733#18	実際、ろうそくの近くを飛ぶときですら、光の近くにいたいからではないのだよ。
map_0733#19	むしろ、有力な説によれば、彼らは彼らなりに、光から逃げているというわけだ。
map_0733#20	すべての光源には、そのまわりにわずかな闇の帯がある。人間にも見えるものだが、大抵は気づかないだけだ。
map_0733#21	光に惹かれるのではなく、あの賢い美しき者たちは、光の鼻先で、その帯の中に隠れようとしているのだよ。
map_0733#22	憎むものから逃げようとする行為そのものが、破滅させられるほど近づく原因になる――皮肉であると同時に、悲劇的でもある。
map_0733#23	だが、それならこそ、お前にはお似合いというわけだ、
map_0733#24	ベネット: そうだろう、\PN?
map_0733#25	ハーディ: おい、生物の授業を受けに来たわけじゃねえんだよ、相棒。
map_0733#26	ベネット: それを言うなら「動物行動学」だな、「相棒」よ。
map_0733#27	まあ、どちらにせよ好都合だ。どうせお前にはそんな授業、猫に小判だろうからな。
map_0733#28	ベネット: \PN、元気そうだな。
map_0733#29	前に会った時の私の態度については、詫びておきたい。あれはあまりにも恥ずべきことだった。
map_0733#30	とはいえ、以前の約束はきちんと果たしたということを、知っておいてほしい。
map_0733#31	覚えているだろう? 私が約束したこと。
map_0733#32	ベネット: もちろん、自分自身のことを言っているのだろう。
map_0733#33	傲慢ではあるが、予想通りの答えだ。
map_0733#34	だが、間違っている。
map_0733#35	すべてがお前中心というわけではないのだ、\PN。
map_0733#36	ベネット: あの時それが目的だったのは事実だが、私が約束したのはそれではない。
map_0733#37	彼女は、私の人生の中で既に閉じた章だ――そもそも開くべきではなかった章でもある。
map_0733#38	ベネット: ならば、覚えているのだな。
map_0733#39	それは苦痛であると同時に、万能薬でもある――だが、お前がそれを認めたことは尊重しよう。
map_0733#40	ベネット: それでいい。
map_0733#41	率直に言えば、関わった者全員に、あの出来事など忘れてほしいくらいだ。
map_0733#42	今それを考えるだけでも、はらわたが煮えくり返る。
map_0733#43	ともあれ……
map_0733#44	リンの言った通り、ブレスレットを持っているようだな。
map_0733#45	見事だ。
map_0733#46	ハーディ: \PN、こいつのこと知ってんのか?
map_0733#47	ベネット: いや。
map_0733#48	\PNは私のことを知らない。
map_0733#49	あの頃は、私自身、自分のことすら知らなかったのだからな。
