map_0832#144	わたくし自身は、その存在になれる機会を得られたことに、心からの安らぎを感じておりますの。
map_0832#145	家族と心のこもった食事を分かち合えること以上の喜びを、わたくしはほとんど思いつきませんわ。
map_0832#146	何しろ、あなた方一人一人が、まさにそういう存在ですもの。
map_0832#147	奇妙で、血のつながりもなく、寄せ集めのような、
map_0832#148	それでも、あなた方はわたくしの大切な家族ですわ。
map_0832#149	他のどんな形も望みません。
map_0834#0	あは――
map_0834#1	あはははは~
map_0834#2	スイクン: スイイイイイイ!
map_0834#3	スイイイイイ!
map_0834#4	スイクン: ス……
map_0834#5	クン!
map_0834#6	ライコウ: ライイイ……
map_0834#7	コウ! コウウ!
map_0834#8	ライコウ: コウ!!!
map_0835#0	リングマスター: 待って、戻ってきて――
map_0835#1	うぐっ!
map_0835#2	リングマスター: やっと……
map_0835#3	いいこと、聞きなさい、あんた……何だか知らないけど!
map_0835#4	あたしの――で、とんでもない大騒ぎを起こしてくれたわね
map_0835#5	ちょっと、戻ってきなさいよ、まだお説教の途中なんだから!!!
map_0835#6	え?
map_0835#7	リングマスター: あ、どうも、\PN!
map_0835#8	いつからそこにいたの?
map_0835#9	世界から落っこちたとかなんとか、聞いたけど……
map_0835#10	ええと、まあ、いいわ、ちょうどよかった! 手伝ってほしいことがあるの!
map_0835#11	あたしのサーカスの人たちが、3番道路をこいつが走り回ってるのをずっと見かけてて、「うわ、何あれ!?」ってならなきゃ「行こう、探しに行こう!」ってなるのよ。
map_0835#12	商売に本当に響くの!
map_0835#13	だから、あたし自身で片づけようって決めたわけ!
map_0835#14	でも見ての通り、ずっと振り回されてるだけなのよね……
map_0835#15	こんな風にジタバタしてるとこ見られたら、お父さんはがっかりするでしょうね……
map_0835#16	いつもお父さんは――
map_0835#17	リングマスター: え?!
map_0835#18	リングマスター: 今、あのポケモン、目の前でいきなり現れなかった?!
map_0835#19	えっと――よし、予定変更!
map_0835#20	最初のポケモンはあたしが追い続けるから、そっちはあんたに任せた!
map_0835#21	問題を減らしにきたのに、増えてくじゃない!
map_0835#22	リングマスター: 捕まえた!
map_0835#23	よし、今がチャンスよ!
map_0835#24	リングマスター: え、まだいるの?!
map_0835#25	リングマスター: まずい、戦う気満々じゃない!
map_0835#26	待って待って待って、ちょっと、話し合いましょう!!!
map_0835#27	ジア――
map_0835#28	コウ……
map_0835#29	リングマスター: 冗談でしょ?!
map_0835#30	あれだけやって、それでも逃げられるの?!
map_0835#31	しかも一匹は外の世界に戻っちゃったし?!
map_0835#32	一体何のためだったのよ?
map_0835#33	どうしていつも何か起きるの?
map_0835#34	もうシルクハットを投げ出す時かもね。
map_0835#35	ねえ、お父さんに誇りに思ってもらおうと頑張ってるのよ――本当に。
map_0835#36	ただ――
map_0835#37	こんなこと、望んでなかったのに。
map_0835#38	ショーをするのは好きなの!
map_0835#39	舞台に立つのが好き――ほとんどセンターステージで育ったようなものなんだから!
map_0835#40	だからお父さんが死んだ時、「大丈夫、あたしが引き継げる。やれる」って思ったの。
map_0835#41	結局、演者でいることの方が簡単だったのよね。
map_0835#42	でも従業員やお客さん、経営を回すとなると――もう、うんざり。
map_0835#43	休みが欲しいわ。
map_0835#44	誤解しないでね、こんな風にポケモンが次々現れてる元凶には、ぜひ一言言ってやりたいの!
map_0835#45	その一言は「やめて」ね。
map_0835#46	でも、実際にこいつらを取り押さえるのは、あたしには向いてない気がする。
map_0835#47	それってチャンピオンの仕事でしょ?
map_0835#48	少なくともジムリーダーの仕事よね。
map_0835#49	サムソンにやらせるべきだったわ。
map_0835#50	でも彼は――
map_0835#51	うぐ……
map_0835#52	ええと、あのさ……
map_0835#53	ショーを途中で投げ出すのは本当に嫌なんだけど、これ、あんたに任せてもいい?
map_0835#54	ねえ聞いて、ショーを途中で投げ出すのは本当に嫌なんだけど、これ、あんたに任せてもいい?
map_0835#55	あの二匹はこの辺のどこかにいるはずで、三匹目はたぶん3番道路からまだ出てもいないと思うんだけど……
map_0835#56	でも、ちょっと一息つく時間が必要みたい。
map_0835#57	片づけたら、あたしを見つけに来てね?
map_0835#58	その――助かるわ。
map_0835#59	リングマスター: とんだ災難だったわ。
map_0835#60	正直、自分でこいつらの一匹を捕まえてショーに加えたいと思ってたんだけど、こんなことになったら、もういいやって気分。
map_0835#61	今は色んなことに、もういいやって思ってるところ。
map_0835#62	リングマスター: それで、全部捕まえたのね?
map_0835#63	助けてくれてありがとう。
map_0835#64	じゃあ、これでショーは終わりね。戻りましょ。
map_0835#65	リングマスター: 振り向いたら、また何かとんでもないことが起きてるんでしょ、どうせ。
map_0835#66	リングマスター: なんてこと、デンチュラも真っ青ね、驚いた。
map_0835#67	さて、紳士淑女の皆さま、三番目の扉の向こうを見てみましょうか。
map_0835#68	コバルオン: コウ! バ!
map_0835#69	ビリジオン: ビリ?!
map_0836#0	コリン・ルージュ: ああ、麗しのお嬢様!
map_0836#1	凡庸な男なら赤面する――いや、蕩けてしまうだろう、これほど美しい魂にかくも熱く追われるとあっては……
map_0836#2	だが、いつも通り、あなたの献身には心から深く感動しているとも――しかし、先を急がねばならぬ!
map_0836#3	悲劇ではあるが、我々が真に結ばれることは決してない、お嬢様、
