map_0595#0	ランドール: おれが家に帰るべきときが来たら　あのカギは　どうにかしておれのところに　戻ってくるはずさ
map_0595#1	だからこそ　このクレッフィを　拾ってきたんだよ!
map_0595#2	こいつは　なくしたカギを　引き寄せる磁石みたいなもんでね　たまに　拾ってないか　確かめてるのさ
map_0595#3	今のところ　当たりはねぇが　時間の問題だと　思ってるよ
map_0595#4	ところで　まさか　あんた　こう思っちゃいねぇよな……
map_0595#5	「ちょっと待てよ　こいつ　さっきナイトクラブに　いなかったか?
map_0595#6	まさか　同時に二か所には　いられねぇだろ!」ってな
map_0595#7	で　その通りさ　おれは　そんなことしちゃいねぇ
map_0595#8	一日中　カウンターの奥に　こもってるやつなんて　いねぇだろ?
map_0595#9	読書を　続けるために　あっちとこっちを　行ったり来たりしてるんだよ
map_0595#10	もし　おれが　二か所にいるように見えたなら　そりゃ　ただの偶然さ
map_0595#11	ランドール: おっと　こいつは――
map_0595#12	まあ　あんたの名前が　何だったにせよ　だ
map_0595#13	「ゲホバセクトの証人」とかいうとこから　うまく　抜け出せたみてぇで　なによりだ
map_0595#14	ちょいと前に　そこから　飛び出してよ……　また　悪い習慣に　逆戻りしちまってな……
map_0595#15	だが　こうして　また戻ってきて　前より　調子がいいんだ!
map_0595#16	このシェルターが　できたのは　あの連中の　アルセウスがどうのってやつより　よっぽど　ありがたい恵みだよ
map_0595#17	スタッフは　みんな親切でよ　見てくれ　こんなに本を　集める手伝いを　してくれたんだ!
map_0595#18	実を言うと　家には　まだまだ本が　あるんだが　いろいろあってこそ　人生ってもんだろ?
map_0595#19	それでも　いつか　家に帰れたら　いいんだけどな
map_0595#20	もちろん　ここリボーンに　住んでるんだ
map_0595#21	ただ　一つ　困ったことがあってよ……
map_0595#22	家のカギを　なくしちまってな
map_0595#23	それで　カギ屋を　呼んだんだが　身分証は　全部　家の中でよ　しかも　持ち主名義も　おれじゃねぇもんだから――
map_0595#24	だから　おれが　誰かの家に　勝手に押し入ろうと　だましてるだけだと　思われちまってな
map_0595#25	窓でも　割っちまえば　いいのかもしれねぇが……
map_0595#26	だが　そのとき　思ったんだ　運命が　おれを　家に帰したくねぇんだろうって
map_0595#27	そんなわけで　放浪と　気まぐれを　日々の暮らしに　取り入れることに　したのさ!
map_0595#28	なかなかの経験だったよ　もっとも　そろそろ　潮時かもとは　感じてるがな
map_0595#29	おれが家に帰るべきときが来たら　あのカギは　どうにかしておれのところに　戻ってくるはずさ
map_0595#30	ああ　そういや　あんたが持ってるそれ　もしかして　おれのカギじゃ　ないよな?
map_0595#31	\PNは　「R」のカギを　わたした
map_0595#32	こいつは　驚いた　あんた　クレッフィより　クレッフィらしいじゃねぇか
map_0595#33	ってことは　いつでも　家に帰れるってわけだ
map_0595#34	まあ　ここで　まだまだ読み終えたい本が　あるからよ　キリがついたら　のんびり　家に帰るとするか
map_0595#35	もっとも　もう　あちこち　旅して回らねぇとなると　クレッフィにゃ　ちいとばかし　退屈かもなぁ……
map_0595#36	あんたのほうが　こいつを　うまく使ってやれると　思うんだ
