map_0000#871	歩き、揺れ、宙に浮かぶ――そのすべてをリボンの間でこなし、まるで水が空気の中を漂うように動く。
map_0000#872	観客は言葉もなく見とれる。重力に逆らい、旋律と一体になって舞う彼女の姿に。
map_0000#873	そして優雅に体を丸め、天使の袖のようにたたみながら、再び地上へと降りていく。
map_0000#874	疑いようがない――シエルの優雅さと美しさに敵うものはない!
map_0000#875	実を言うと、いつか彼女にインタビューを受けてもらいたいと思っているんだ。
map_0000#876	「シエル、教えてくれ――スリーサイズは?」
map_0000#877	リスナーの皆さん、すまないが、その答えは放送できない。
map_0000#878	今日は、リボーンのフェアリータイプジムリーダー、アドリエンヌ・フローレスについて話したい。
map_0000#879	個人的な話をすると、アドリエンヌと知り合ったのはつい最近のことなんだが、
map_0000#880	リボーンシティで一緒に活動する中で、かなりいい友達になれたと思っている。
map_0000#881	アドリエンヌは、どんな言葉にも心を込めて歌うように話す人で、それは本当に伝わってくる。
map_0000#882	出会ってからまだそう時間は経っていないのに、誰よりも多くの人を自分の生き方と信念に引き寄せてきた。
map_0000#883	おっと、それでひとつ思いついたことがある。
map_0000#884	アドリエンヌなら、とんでもなく突き抜けた恋愛アドバイスをしてくれそうな気がするんだ。
map_0000#885	リスナーの皆さん、アドリエンヌを番組に呼んでコーナーをやってほしいなら、チャッターで質問を送ってくれ。
map_0000#886	話を戻そう。この銀髪の弁が立つ人物の日々の仕事ぶりについてだが、その心の柔らかさを、戦いの弱さと勘違いしないように。
map_0000#887	アドリエンヌの戦法はダブルバトル、フェアリータイプのコンビは挑戦者を左右から切り裂く、かなり恐ろしいチームだ!
map_0000#888	特に注意したいのが、彼のフラージェス、リアノン――もはや一族の代名詞と言ってもいいポケモンだ。
map_0000#889	変幻自在の技で妖精のパンチを繰り出し、鍛え上げたハピナスよりもタフ。この花の力を根こそぎ倒すには、チーム全員の力が必要になるだろう。
map_0000#890	でも正直に言うと、俺自身、最近はあまり調子がよくないんだ。
map_0000#891	ちょっとした事故があってな――
map_0000#892	今こうしてテレビに出られているのが奇跡ってくらいだ、とだけ言っておこう。
map_0000#893	眼帯ってスタイリッシュだろ?
map_0000#894	詳しいことは省くよ――そもそも俺自身、よく分かってない部分もあるし。
map_0000#895	でも心配してくれてる人がいたら――大丈夫だから安心してくれ。
map_0000#896	死なない程度の苦難は人を強くする、って言うけど、まあそれでも、地面に叩きつけられるくらいはされるもんだ。
map_0000#897	俺の話はこれくらいにして――今日は番組を丸ごとかっさらうジムリーダー特集だ。
map_0000#898	それをかっさらうのにふさわしいのは、はがねリーダー、ティタニア・アンダーセンをおいて他にいない。
