map_0038#203	今後数年のうちに、新たなビクスビジョンワードの開発を進めていきたいと考えています!
map_0038#204	その頃には、オーレ地方との鉄道網も再建できればと思っています。
map_0038#205	これもすべて、あなたのご支援あってのことです。
map_0038#206	わたし個人としても、そしてリボーン全体を代表しても、ありがとうございます。
map_0038#207	なあ、教えてやろうか? ちょっとした秘密があるんだ。
map_0038#208	湖の水は毒がキツすぎて釣りもできないけど、オレの相棒の家にはプールがあってさ。
map_0038#209	アズリン湖のポケモンたちが病気になり始めた時、そいつが何匹か助け出して、自分ちのプールで飼ってたんだよ。
map_0038#210	今じゃもう、ほとんど水族館だぜ!
map_0038#211	大階段の下に、丸ごと秘密のエリアがあるって聞いたぜ。
map_0038#212	でも、そんなことあり得るのか?
map_0038#213	オレの相棒は、前は個人的な水族館を持っててさ。すごく警戒してて、限られた人間しか入れなかったんだ。
map_0038#214	でも、水がまたきれいになった今、そいつはポケモンたちを全部湖に放してやったんだ!
map_0038#215	それだけじゃない、水槽を公共プールに変えるよう、なんとか説得したんだぜ! 最高だろ?
map_0038#216	能力ランクの変化をずっと把握しとくのって大変じゃないか?
map_0038#217	でも、バトル中にCtrlキーを押せば、全員の現在のランク表示を切り替えられるんだ!
map_0038#218	情報が足りない? じゃあこれはどうだ? バトル中にQかWを押せば、自分側や相手側のポケモンを詳しく調べられる。必要な情報は全部手に入るぜ!
map_0038#219	便利だろ?
map_0038#220	北の方に、古い廃発電所があってな……
map_0038#221	風の強い日に子供が消えて、そこに現れるって聞くんだ。
map_0038#222	変だろ?
map_0038#223	最近、奇妙なことばっかり起きてる……
map_0038#224	よぉ、トレーナーさんよ。
map_0038#225	来るタイミングが悪かったな。
map_0038#226	昔々、リボーンは砂漠の中のオアシスだったんだ。
map_0038#227	だが、この街ができちまって、そこから出る廃棄物が……
map_0038#228	それで、今見えてるこの有様ってわけさ。
map_0038#229	この辺りを歩き回る時は、気をつけるんだぜ?
map_0038#230	噂じゃ、昔はリボーンの端に古い地方があったらしいが、今はすっかり朽ち果てちまったとさ……
