map_0890#15	みんな『リンを止めなきゃ!!!』とか『リン狩りの時間だ!』とか、好き勝手言っちゃってさ。
map_0890#16	まるであたしが悪者みたいじゃん!
map_0890#17	まあ、前はそうだったかもしれないけど。
map_0890#18	でもあれはただのゲームだったんだって!
map_0890#19	みんな、あたしの見方をわかってくれなきゃ。
map_0890#20	みんなでいっぱいすごい冒険してきたよね!
map_0890#21	それ全部あたしが作ったんだよ! あんたのために!
map_0890#22	それって、何かの埋め合わせにならない??
map_0890#23	タカともっと一緒にいられたじゃん!
map_0890#24	フロボットだって、ついにあの……あれをやめられたし!!
map_0890#25	あの未来の話も、良かったでしょ?
map_0890#26	あんたのために取っておいた他のみんなのことも忘れないでよね!
map_0890#27	あたしのシェイミガーデンがなかったら、ルミはどうなってたと思う!!!!!!
map_0890#28	なんかこれ、意地悪みたいになってきちゃった。
map_0890#29	あんたのせいで泣きそうなんだけど。
map_0890#30	リン: ……あちゃ。
map_0890#31	今はもう、一人でのんびりしたいだけなんだけどな!
map_0890#32	ここじゃ、外みたいに誰も邪魔してあんたの人生をめちゃくちゃにしたりしないよ!
map_0890#33	……たいていはね。
map_0890#34	でも、あんたがここに来続けるのって、気に入ってるからでしょ?
map_0890#35	まあ、それはそれで悪くないか。
map_0890#36	アンナ: は? これだけのことをしておいて、メンタルヘルスの話をするわけ?
map_0890#37	悪役を止めることの、どこが不公平なのよ!
map_0890#38	自分から悪者になったのはあんたでしょ!
map_0890#39	\PNがやったことといえば、あんたが引き起こした問題を解決しただけ!
map_0890#40	その結果まで自分の手柄にしないで!
map_0890#41	\PNを使って自分の悪事を正当化しようとしないで!
map_0890#42	止めてやる!
map_0890#43	リン: うわ、目が回る。
map_0890#44	さすがだね、ティナ、いつも通り!
map_0890#45	ここ、追いかけっこするのにいい場所だよね。
map_0890#46	全部終わったら、アンナに教えてあげてよ!
map_0890#47	『ねえ、ティナの家でリンを見つけたよ! 捕まえたいなら急いだ方がいいよ!』みたいな感じで言ってさ。
map_0890#48	そしたらアンナが、あたしの楽しみを台無しにしようとして失敗する、いつものやつをやってくれるから。
map_0890#49	そもそも自分が、楽しさの理由になってるってこと、気づかなきゃね?
map_0890#50	追いかけっこって、二人いてこそでしょ。
map_0890#51	あの子、頭いいから、きっとわかってると思うけど。
map_0890#52	で、わかってるとしたら、あんたたちみんなは一体何なわけ?
map_0890#53	アンナ: 楽しい? あたしはこれ、全然楽しくないんだけど。
map_0890#54	あんたを見つけて止めるために、やるべきことをやってるだけ!
map_0890#55	あたしを騙そうとしないで! あたしはあんたとは違う!
map_0890#56	いつも自分だけは逃げ切れると思ってるんでしょうけど、今回はそうはいかない。
map_0890#57	部屋が反転した!
map_0890#58	???: \PN、そこをどいて。
map_0890#59	タカ: 普通にパズルを解くより、こっちのやり方の方が楽だって気づいたよ。
map_0890#60	ティタニアの言ってたこと、案外正しかったのかもね。
map_0890#61	とにかく、僕は助けに来たんだ。
map_0890#62	先に行っていいよ。僕がバックアップに回るから。
map_0890#63	石像は活動を停止している。
map_0890#64	出口へワープしますか?
map_0890#65	タカ: 自分でも、なんでここにいるのかはっきりとは言えないんだ。
map_0890#66	落ち着かなくて、歩き回ってたら。
map_0890#67	それから、女の人の声が聞こえた気がして……
map_0890#68	何を言ってるのかは全然わからなかったけど、とにかく前に進まなきゃいけない気がしたんだ。
map_0890#69	気づいたら、ここにいた。
map_0890#70	でも、これは運命だったんじゃないかって気がしてならない。
map_0890#71	ここで君に会えたことで、それがほぼ確信に変わったよ。
map_0890#72	何が待っているか、見てみよう。
map_0890#73	タカ: 何が待っているか、見てみよう。
map_0890#74	「揺るぎない中心が、道を示す。
map_0890#75	亀裂は光から闇へと降りていく」
map_0890#76	「白と黒は、コインの裏表」
map_0890#77	「闇は左に落ち、光は右に落ちる。
map_0890#78	反転こそが、停滞への対抗である」
map_0890#79	「あらゆる色合いは、分裂と融合の巡り」
map_0890#80	その標識にはこう書かれている……
map_0890#81	「インバースモード」
map_0890#82	別のセーブファイルで、ギラティナのカラーパズル攻略済みのデータが検出されました。
map_0890#83	このファイルでもカラーパズルをスキップしますか?
map_0891#0	石像は活動を停止している。
map_0891#1	出口へワープしますか?
map_0891#2	白と黒が、非同期な連続の中で歪んでいく……
map_0891#3	リン: えっとね、告白すると、ここ実はあたしの家じゃないんだ。
map_0891#4	まあ、あんたがただあたしに会いたかっただけかもしれないけど ;)
map_0891#5	なんてね、あたしはただ親友のティナのために、留守番してるだけ!
map_0891#6	ティナ、インテリアデザインの才能があるんだよね。
map_0891#7	あとポケットディメンションも!
map_0891#8	ってか、あの中で喋るのマジで大変なんだけど。
map_0891#9	だから、あたしたちの会話、ちゃんとありがたく思ってよね!!!!!
map_0891#10	わぁ　たくさんの　それは　力が……
map_0891#11	あたしは　存在を　リン　感じられる……
map_0891#12	あたしたち　彼女を　見つけた　ついに～
map_0891#13	リン: てかさ、これなんかだんだん嫌な感じになってきたんだけど。
map_0891#14	ちょっと言わせてほしいんだけど。
map_0891#15	良好なコミュニケーションって、メンタルヘルスにすごく大事だからね!
map_0891#16	あんたの友達って、あたしに対して不公平な気がするんだよね。
map_0891#17	みんな『リンを止めなきゃ!!!』とか『リン狩りの時間だ!』とか、好き勝手言っちゃってさ。
map_0891#18	まるであたしが悪者みたいじゃん!
map_0891#19	まあ、前はそうだったかもしれないけど。
map_0891#20	でもあれはただのゲームだったんだって!
map_0891#21	みんな、あたしの見方をわかってくれなきゃ。
map_0891#22	みんなでいっぱいすごい冒険してきたよね!
map_0891#23	それ全部あたしが作ったんだよ! あんたのために!
map_0891#24	それって、何かの埋め合わせにならない??
map_0891#25	タカともっと一緒にいられたじゃん!
map_0891#26	フロボットだって、ついにあの……あれをやめられたし!!
map_0891#27	あの未来の話も、良かったでしょ?
map_0891#28	あんたのために取っておいた他のみんなのことも忘れないでよね!
map_0891#29	あたしのシェイミガーデンがなかったら、ルミはどうなってたと思う!!!!!!
map_0891#30	なんかこれ、意地悪みたいになってきちゃった。
map_0891#31	あんたのせいで泣きそうなんだけど。
map_0891#32	リン: ……あちゃ。
map_0891#33	今はもう、一人でのんびりしたいだけなんだけどな!
map_0891#34	ここじゃ、外みたいに誰も邪魔してあんたの人生をめちゃくちゃにしたりしないよ!
map_0891#35	……たいていはね。
map_0891#36	でも、あんたがここに来続けるのって、気に入ってるからでしょ?
map_0891#37	まあ、それはそれで悪くないか。
map_0891#38	アンナ: は? これだけのことをしておいて、メンタルヘルスの話をするわけ?
map_0891#39	悪役を止めることの、どこが不公平なのよ!
map_0891#40	自分から悪者になったのはあんたでしょ!
map_0891#41	\PNがやったことといえば、あんたが引き起こした問題を解決しただけ!
map_0891#42	その結果まで自分の手柄にしないで!
map_0891#43	\PNを使って自分の悪事を正当化しようとしないで!
map_0891#44	止めてやる!
map_0891#45	リン: うわ、目が回る。
map_0891#46	さすがだね、ティナ、いつも通り!
map_0891#47	ここ、追いかけっこするのにいい場所だよね。
map_0891#48	全部終わったら、アンナに教えてあげてよ!
map_0891#49	『ねえ、ティナの家でリンを見つけたよ! 捕まえたいなら急いだ方がいいよ!』みたいな感じで言ってさ。
