22d_field_messages#0		!trats elttaB
22d_field_messages#1		...And with focus...!
22d_field_messages#2		...And with full focus...!
22d_field_messages#3		...And with pure focus!
22d_field_messages#4		...But the attack was doused instantly!
22d_field_messages#5		...But there was no solid ground to attack from!
22d_field_messages#6		...Piled on!
22d_field_messages#7		...The spikes sank into the water and vanished!
22d_field_messages#8		.0P pl$ nerf!-//
22d_field_messages#9		1n!taliz3 .b//////attl3
22d_field_messages#10		A star came crashing down on {1}!
22d_field_messages#11		A star came crashing down!
22d_field_messages#12		ATTACK SEQUENCE INITIATE.
22d_field_messages#13		ATTACK SEQUENCE UPDATE.
22d_field_messages#14		Adieu to disappointment and spleen,
22d_field_messages#15		All the light was consumed!
22d_field_messages#16		An extravagant aerial finish!
22d_field_messages#17		And a little extra for you, darling!
22d_field_messages#18		And what an entrance it is!
22d_field_messages#19		Ash and sand line the field.
22d_field_messages#20		Ash mixed into the attack!
22d_field_messages#21		BLEAAARGGGGH!
22d_field_messages#22		Back, foul beast!
22d_field_messages#23		Benedictus Sanctus Spiritus...
22d_field_messages#24		Blinding!
22d_field_messages#25		Blub blub...
22d_field_messages#26		Bzzt!
22d_field_messages#27		Corrosive mist settles on the field!
22d_field_messages#28		Darkness is gathering...
22d_field_messages#29		En passant!
22d_field_messages#30		For ever after!
22d_field_messages#31		For justice!
22d_field_messages#32		From darkness, from stardust,
22d_field_messages#33		From the depths!
22d_field_messages#34		Godspeed!
22d_field_messages#35		Gossamer and arbor strengthened the attack!
22d_field_messages#36		If you wish to slay a dragon...
22d_field_messages#37		Infinity boosted the attack!
22d_field_messages#38		Jet-streamed!
22d_field_messages#39		Legendary power accelerated the attack!
22d_field_messages#40		Lunar energy surged through the attack!
22d_field_messages#41		Machines whir in the background.
22d_field_messages#42		Mirror, mirror, on the field,
22d_field_messages#43		Mist settles on the field.
22d_field_messages#44		Now presenting...!
22d_field_messages#45		Once upon a time...
22d_field_messages#46		Opening variation set.
22d_field_messages#47		SMASH'D!
22d_field_messages#48		SYSTEM ONLINE.
22d_field_messages#49		Seeds line the field.
22d_field_messages#50		Starlight fills the battlefield.
22d_field_messages#51		Starlight supercharged the attack!
22d_field_messages#52		Starlight surged through the attack!
22d_field_messages#53		Stinging!
22d_field_messages#54		Surf's up!
22d_field_messages#55		The Electric Terrain strengthened the attack!
22d_field_messages#56		The Grassy Terrain strengthened the attack!
22d_field_messages#57		The Misty Terrain weakened the attack!
22d_field_messages#58		The Psychic Terrain strengthened the attack!
22d_field_messages#59		The acid melted the bloom!
22d_field_messages#60		The astral energy boosted the attack!
22d_field_messages#61		The astral vortex accelerated the attack!
22d_field_messages#62		The attack became hyper-charged!
22d_field_messages#63		The attack dissipated in the soggy ground...
22d_field_messages#64		The attack infested the flowers!
22d_field_messages#65		The attack infested the garden!
22d_field_messages#66		The attack picked up electricity!
22d_field_messages#67		The attack powered up!
22d_field_messages#68		The attack rode the current!
22d_field_messages#69		The attack took energy from the field!
22d_field_messages#70		The attack was cleansed...
22d_field_messages#71		The attack was rainbow-charged!
22d_field_messages#72		The attack was super-heated!
22d_field_messages#73		The battle resurfaced!
22d_field_messages#74		The battle sank into the depths!
22d_field_messages#75		The battle was pulled underwater!
22d_field_messages#76		The blade cuts true!
22d_field_messages#77		The blaze amplified the attack!
22d_field_messages#78		The blaze softened the attack...
22d_field_messages#79		The blooming flowers boosted the attack!
