22f_bt_speeches#480		I'm free!
22f_bt_speeches#481		I'm just too excited about these shoes!
22f_bt_speeches#482		I'm learning!
22f_bt_speeches#483		I'm looking for a good place to bring my students!
22f_bt_speeches#484		I'm more of a techie, but sometimes I like to take a break.
22f_bt_speeches#485		I'm no ordinary girl!
22f_bt_speeches#486		I'm normally a Gym Trainer, but today's my day off. 
22f_bt_speeches#487		I'm not always that good at balancing them...
22f_bt_speeches#488		I'm not old! I'm a seasoned veteran!
22f_bt_speeches#489		I'm not sure this was the right part-time job for me...
22f_bt_speeches#490		I'm on Cloud 9!
22f_bt_speeches#491		I'm really smokin'!
22f_bt_speeches#492		I'm really thirsty!
22f_bt_speeches#493		I'm so glad I live in a world where there are battles!
22f_bt_speeches#494		I'm so mad! I got fired this morning!
22f_bt_speeches#495		I'm still a long way from the peak, but I'll make it!
22f_bt_speeches#496		I'm strong, right?
22f_bt_speeches#497		I'm supposed to be studying right now...
22f_bt_speeches#498		I'm tall, right? D'you think I can pass for an adult?
22f_bt_speeches#499		I'm the great knight Franka! How could I lose?
22f_bt_speeches#500		I'm the number one adorable Trainer!
22f_bt_speeches#501		I'm thinking of quitting to become a musician.
22f_bt_speeches#502		I'm tired, but it feels good!
22f_bt_speeches#503		I'm training in Pokemon first aid. Let me take a look at your Pokemon for you.
22f_bt_speeches#504		I'm training to be a lifeguard. Can I practice while we battle?
22f_bt_speeches#505		I'm tryin' to write a book about their history...
22f_bt_speeches#506		I'm trying to raise a Flabebe, but- Wait, what do you mean that's not a Grass-type?
22f_bt_speeches#507		I'm unforgettable now!
22f_bt_speeches#508		I'm up for a promotion. Would you mind sparring with me as practice?
22f_bt_speeches#509		I'm warnin' ya, people hate to battle me!
22f_bt_speeches#510		I'm warning you, I won't lose!
22f_bt_speeches#511		I'm writing a book! Try and give me some good inspiration.
22f_bt_speeches#512		I've always been a traveler at heart.
22f_bt_speeches#513		I've always loved battling...
22f_bt_speeches#514		I've been hunting for a good opponent for weeks now!
22f_bt_speeches#515		I've been searching for the best trail in Reborn. You've been all over, right? Any suggestions?
22f_bt_speeches#516		I've been working on my latest invention!
22f_bt_speeches#517		I've borrowed my boyfriend's Pokemon for this!
22f_bt_speeches#518		I've just finished my daily meditation. Care for a battle?
22f_bt_speeches#519		I've learned all I know from my mother!
22f_bt_speeches#520		I've never seen such an aura before!
22f_bt_speeches#521		I've reached the peak! 
22f_bt_speeches#522		I've still got a lot to learn.
22f_bt_speeches#523		I've won every match I've been in today!
22f_bt_speeches#524		I- did I really win?
22f_bt_speeches#525		I-I don't have the nerve!
22f_bt_speeches#526		I-I was distracted by the lighting!
22f_bt_speeches#527		IF AH WIN, CAN HAVE HUG?
22f_bt_speeches#528		If I can't win, at least I can improve my mind.
22f_bt_speeches#529		If I win enough here, maybe I'll get a promotion!
22f_bt_speeches#530		If I win enough, maybe Mom won't worry so much...
22f_bt_speeches#531		If I win, you can have a Sweet Kiss!
22f_bt_speeches#532		If nothing else, age will school you yet.
22f_bt_speeches#533		If the faith between you and your Pokémon wavers even for a moment, you will not find victory against me.
22f_bt_speeches#534		If there's anything I like more, it's a good victory!
22f_bt_speeches#535		If you do not expect to win, a loss won't set you back much.
22f_bt_speeches#536		If you ever want to play basketball, just let me know!
22f_bt_speeches#537		If you see her, tell her I'm looking for her!
22f_bt_speeches#538		If you think you're special, you'd better be prepared to back it up!
22f_bt_speeches#539		Impressive, hmm.
22f_bt_speeches#540		In battling, as in all things, discipline is important. 
22f_bt_speeches#541		Interesting... how does one learn from loss?  Learn from this experience, for your story still lives on!
22f_bt_speeches#542		Intimidating you didn't work, huh?
22f_bt_speeches#543		Is that truly the best you can do? Balderdash!
22f_bt_speeches#544		Is there a Ghost Pokemon following me? Maybe that's keeping me awake...
22f_bt_speeches#545		Isn't it fun, battling like this?
22f_bt_speeches#546		Isn't that lovely?
22f_bt_speeches#547		Isn't this facility just fabulous?
22f_bt_speeches#548		It is I, Roserade Mask!
22f_bt_speeches#549		It is I, the great knight Franka!
22f_bt_speeches#550		It looks amazing! 
22f_bt_speeches#551		It made the land! It made me strong!
22f_bt_speeches#552		It needs a little something extra. Maybe a new hat? 
22f_bt_speeches#553		It seems I underestimated you!
22f_bt_speeches#554		It seems I wasn't ready.
22f_bt_speeches#555		It was just business.
22f_bt_speeches#556		It's a long way to the top.
22f_bt_speeches#557		It's an ultra-high-speed charger for any battery!
