22f_bt_speeches#1080		You put up a good fight! 
22f_bt_speeches#1081		You put up a good fight. I appreciate it.
22f_bt_speeches#1082		You ready? Cause here I come!
22f_bt_speeches#1083		You really think you can beat me? Plumeria's my cousin, you know!
22f_bt_speeches#1084		You rose to the challenge!
22f_bt_speeches#1085		You saw right through me...
22f_bt_speeches#1086		You seem a decent Trainer. I hate to destroy you.
22f_bt_speeches#1087		You seem strong as well as kind!
22f_bt_speeches#1088		You should go! 
22f_bt_speeches#1089		You should learn from the wilds!
22f_bt_speeches#1090		You should learn to respect your elders!
22f_bt_speeches#1091		You should study more.
22f_bt_speeches#1092		You should try speaking up a bit more!
22f_bt_speeches#1093		You shoulda been more ready!
22f_bt_speeches#1094		You showed me your intent, but mine was stronger!
22f_bt_speeches#1095		You struck my Pokemon with all you had!
22f_bt_speeches#1096		You struck out!
22f_bt_speeches#1097		You think you can take me?
22f_bt_speeches#1098		You think you're special?
22f_bt_speeches#1099		You want a swift Jump Kick instead!?
22f_bt_speeches#1100		You want to know why I joined the Magma Gang?
22f_bt_speeches#1101		You went overboard...
22f_bt_speeches#1102		You were an even more droll joke!
22f_bt_speeches#1103		You were dazzling, darling!
22f_bt_speeches#1104		You were hopelessly outmatched.
22f_bt_speeches#1105		You were super tough! Can I get your autograph?
22f_bt_speeches#1106		You were warned!
22f_bt_speeches#1107		You weren't supposed to win!
22f_bt_speeches#1108		You wiped out!
22f_bt_speeches#1109		You won't find a cuter Trainer anywhere in Reborn!
22f_bt_speeches#1110		You'd be surprised what a lifetime of Jump tourneys can prepare ya for!
22f_bt_speeches#1111		You'll be just another stepping stone on my path to victory!
22f_bt_speeches#1112		You'll be okay. In time you'll learn how to lose with grace. 
22f_bt_speeches#1113		You'll see me in your dreams!
22f_bt_speeches#1114		You're a real rockstar!
22f_bt_speeches#1115		You're bound to be entertaining to battle.
22f_bt_speeches#1116		You're just so fascinating!
22f_bt_speeches#1117		You're lookin' at this year's valedictorian!
22f_bt_speeches#1118		You're making my heart soar!
22f_bt_speeches#1119		You're more than ready!
22f_bt_speeches#1120		You're not lookin' so hot now!
22f_bt_speeches#1121		You're not with Interpol, are you?
22f_bt_speeches#1122		You're one of a kind!
22f_bt_speeches#1123		You're pretty good, though! Nice form!
22f_bt_speeches#1124		You're quite striking!
22f_bt_speeches#1125		You're really bugging me!
22f_bt_speeches#1126		You're safe... Nothing can harm you...
22f_bt_speeches#1127		You're so mean!!
22f_bt_speeches#1128		You're so toxic!
22f_bt_speeches#1129		You're something else!
22f_bt_speeches#1130		You're still faster? How can that be...?
22f_bt_speeches#1131		You're stronger than you look...
22f_bt_speeches#1132		You're sure stronger than the trainers there...
22f_bt_speeches#1133		You're the true artist!
22f_bt_speeches#1134		You've certainly got what it takes...
22f_bt_speeches#1135		You've come a long way since we met, but this is the end of the line for today.
22f_bt_speeches#1136		You've gone too far!
22f_bt_speeches#1137		You've got nothing on me!
22f_bt_speeches#1138		You've got to try harder next time!
22f_bt_speeches#1139		You've got too many sharp edges...
22f_bt_speeches#1140		You've gotta enjoy the moment with everything you've got.
22f_bt_speeches#1141		You? No, no! I was talking to my Pokemon!
22f_bt_speeches#1142		Your Pokemon were distracting, okay? They're too cute!
22f_bt_speeches#1143		Your aura is as green as you are!
22f_bt_speeches#1144		Your battling is more remarkable, however!
22f_bt_speeches#1145		Your battling style is familiar, too!
22f_bt_speeches#1146		Your fighting spirit is no small thing!
22f_bt_speeches#1147		Your gaze is unnerving...
22f_bt_speeches#1148		Your party is pretty rockin' too!
22f_bt_speeches#1149		Your secret can't be hidden forever...
22f_bt_speeches#1150		Yours, however... no.
22f_bt_speeches#1151		hi. i'm cass. let's FITE.
22f_bt_speeches#1152		is this done yet? good.
22f_bt_speeches#1153		oh hey. that was kind of fun.
