22f_bt_speeches#840		Teehee, not even the restrictions here could prevent you from losing to me? Keep dreaming, and next time I'll hold back even more.
22f_bt_speeches#841		Terrible. I feel terrible.
22f_bt_speeches#842		Thank you for a nice battle...
22f_bt_speeches#843		Thank you, Trainer!
22f_bt_speeches#844		Thank you. I see you understand. 
22f_bt_speeches#845		Thanks! I'll get that promotion for sure!
22f_bt_speeches#846		Thanks. Just a few more minutes of rest...
22f_bt_speeches#847		That battle was a treat!
22f_bt_speeches#848		That battle was rockin'!
22f_bt_speeches#849		That didn't impress me much.
22f_bt_speeches#850		That is why I used them!
22f_bt_speeches#851		That smell- it's you! It must be!
22f_bt_speeches#852		That was a fine showing!
22f_bt_speeches#853		That was a fun little distraction, thanks! Maybe one day you'll even be able to wake up to the real me...
22f_bt_speeches#854		That was awesome! You're really something, you know that?
22f_bt_speeches#855		That was entertaining!
22f_bt_speeches#856		That was fun! 
22f_bt_speeches#857		That was great! Okay, so let's get your contact info for that commission...
22f_bt_speeches#858		That was jarring...
22f_bt_speeches#859		That was lovely! Oh, I must tell Livi about this!
22f_bt_speeches#860		That was my best battle yet! Thank you, stranger!
22f_bt_speeches#861		That was pretty rude!
22f_bt_speeches#862		That was unkind!
22f_bt_speeches#863		That wasn't fun at all!
22f_bt_speeches#864		That wasn't quiet, kid!
22f_bt_speeches#865		That wasn't very quiet! I hope I didn't miss it.
22f_bt_speeches#866		That's all right, that's okay, I'll try again another day...
22f_bt_speeches#867		That's another one in the bag!
22f_bt_speeches#868		The Trainers here are so strong! You must have a rainbow of badges!
22f_bt_speeches#869		The bonus pay's great though!
22f_bt_speeches#870		The bugs! They're overwhelming!
22f_bt_speeches#871		The colors of the world are changing!
22f_bt_speeches#872		The cookies are salty like you! Haha!
22f_bt_speeches#873		The cookies stink... and so do my battle skills!
22f_bt_speeches#874		The darkness calms me. 
22f_bt_speeches#875		The faith you have in your Pokémon and they in you needs work
22f_bt_speeches#876		The finest place I've found is Teknite Ridge!
22f_bt_speeches#877		The heat drove me to victory!
22f_bt_speeches#878		The light of day throws off my focus!
22f_bt_speeches#879		The light of victory shines upon me...
22f_bt_speeches#880		The secret is: I'm really just an amateur battler.
22f_bt_speeches#881		The sun is positively radiant!
22f_bt_speeches#882		The trainers here have been boring me. Are you more interesting?
22f_bt_speeches#883		The truth is, I'm undercover. Don't tell anyone! 
22f_bt_speeches#884		The view from here's pretty good, though.
22f_bt_speeches#885		The way to the top is hard, but one day you'll make it!
22f_bt_speeches#886		The way to win was with me all along! It was you, my darling Pokemon!
22f_bt_speeches#887		There are two, and close to here? Many thanks!
22f_bt_speeches#888		There is no such thing as luck! I win with pure skill! 
22f_bt_speeches#889		There is so much I don't know...
22f_bt_speeches#890		There's exactly twelve minutes until my next battle...
22f_bt_speeches#891		There's just no telling how far you'll go to win!
22f_bt_speeches#892		There's no telling where this battle will go!
22f_bt_speeches#893		There's no way that other Maxwell is stronger than me.
22f_bt_speeches#894		There's not much I like more than a good battle!
22f_bt_speeches#895		There's something about you...
22f_bt_speeches#896		They moult, they screech, and they frighten my precious Bugs!
22f_bt_speeches#897		They will sing of your victory for years to come!
22f_bt_speeches#898		They're both precious and strong!
22f_bt_speeches#899		They're definitely all in top battling shape!
22f_bt_speeches#900		They're going to put up a trophy with my name on it and everything!
22f_bt_speeches#901		They're not gonna laugh anymore!
22f_bt_speeches#902		They're nowhere near mine, of course, but your Pokemon performed admirably as well!
22f_bt_speeches#903		This atmosphere is to die for!
22f_bt_speeches#904		This battle was totally fun, too!
22f_bt_speeches#905		This battle... Will it finally be enough for me?
22f_bt_speeches#906		This establishment has no class!
22f_bt_speeches#907		This is a dangerous place. Leave at once.
22f_bt_speeches#908		This is a sign! I'll buy them both!
22f_bt_speeches#909		This is a terrible nightmare!
22f_bt_speeches#910		This is a victory I won't soon forget!
22f_bt_speeches#911		This is my 17th match this week. 
22f_bt_speeches#912		This is nice. Just some good music and a few battles.
22f_bt_speeches#913		This is not the way...
22f_bt_speeches#914		This is paradise!
22f_bt_speeches#915		This is so unfair! I'm telling...
22f_bt_speeches#916		This is the best day of my life!
22f_bt_speeches#917		This is the weirdest training requirement for a job I've ever heard of.
22f_bt_speeches#918		This is what real skill looks like!
22f_bt_speeches#919		This kind of weather is downright inspiring.
22f_bt_speeches#920		This makes me very angry indeed!
22f_bt_speeches#921		This music- I just have to dance!
22f_bt_speeches#922		This place is sad, if even a kid like me can win!
22f_bt_speeches#923		This place makes me nervous.
22f_bt_speeches#924		This should be fun!
22f_bt_speeches#925		This unassuming bard takes home the prize!
22f_bt_speeches#926		This was a bad idea anyway.
22f_bt_speeches#927		This was the battle of my dreams!
22f_bt_speeches#928		This was the only way it could have gone!
22f_bt_speeches#929		This week's episode is brought to you by Obsidia Department Store!
22f_bt_speeches#930		This won't take long...
22f_bt_speeches#931		This! This feels wonderful!
22f_bt_speeches#932		This, I couldn't overcome...
22f_bt_speeches#933		Through trying to be like her, I have become strong!
22f_bt_speeches#934		Time for a nap...
22f_bt_speeches#935		Time for a sweet battle!
22f_bt_speeches#936		Today I learned I'm stronger than you!
22f_bt_speeches#937		Told you I was fast!
22f_bt_speeches#938		Told you.
22f_bt_speeches#939		Too easy!
22f_bt_speeches#940		Tra la la.... I looooooost!
22f_bt_speeches#941		Try not to make this embarrassing... 
22f_bt_speeches#942		Try not to worry about it too much, okay?
22f_bt_speeches#943		Tu...
22f_bt_speeches#944		Ugh, so much homework...
22f_bt_speeches#945		Ugh... Do we have to do this?
22f_bt_speeches#946		Um-- Prepare for battle!
22f_bt_speeches#947		Very well. Our true purpose is simply to make money. Anticlimactic, I know.
22f_bt_speeches#948		Victoria sending us here was brutal!
22f_bt_speeches#949		Victory has been served to me!
22f_bt_speeches#950		Victory is mine!
22f_bt_speeches#951		Victory isn’t something you are given. It is something you take.
22f_bt_speeches#952		Victory's even better!
22f_bt_speeches#953		Victory: registered. Noting strategies.
22f_bt_speeches#954		W-what? But my intuition...
22f_bt_speeches#955		W-what? That was fast!
22f_bt_speeches#956		Wait, a battle?
22f_bt_speeches#957		Want to play ball after this?
22f_bt_speeches#958		Was my cuteness not distracting enough? 
22f_bt_speeches#959		Was that enough spirit for you?
