22f_bt_speeches#600		Let's all sing a happy battling song!
22f_bt_speeches#601		Let's crash this party!
22f_bt_speeches#602		Let's have a Water Gun fight!
22f_bt_speeches#603		Let's just make this quick. I have a train to catch.
22f_bt_speeches#604		Let's keep the party going!
22f_bt_speeches#605		Let's put on a great show, maybe drum up some publicity for the Circus!
22f_bt_speeches#606		Let's relax with a nice battle.
22f_bt_speeches#607		Let's see what treasures are in store for us!
22f_bt_speeches#608		Let's see who has the better moves!
22f_bt_speeches#609		Let's see... I like long walks on Azurine Island, dancing... oh, a battle? Sure, I like battling too!
22f_bt_speeches#610		Life is a carnival!
22f_bt_speeches#611		Life is a carnival, and I just won the top prize!
22f_bt_speeches#612		Like a bolt from the blue, it's time for a Pokémon battle between me and you.
22f_bt_speeches#613		Like, why aren't there any Salamence or Hydreigon in the city?
22f_bt_speeches#614		Look at me now!
22f_bt_speeches#615		Look how much fun they all had!
22f_bt_speeches#616		Look! Bugs!
22f_bt_speeches#617		Looks like I couldn't worm my way out of this one, and now my progress has stag-nated. 
22f_bt_speeches#618		Looks like I hooked a big one there!
22f_bt_speeches#619		Looks like I may need to meditate some more.
22f_bt_speeches#620		Losing doesn't get any easier, though!
22f_bt_speeches#621		M-My Pokemon will bite you!
22f_bt_speeches#622		M-my hard drive! It crashed!
22f_bt_speeches#623		Madame Meganium gives you a long, level look, and then gives a small nod of approval.
22f_bt_speeches#624		Madame Meganium stares at you levelly.
22f_bt_speeches#625		Madame Meganium tosses her head proudly.
22f_bt_speeches#626		Make sure you get my good side for my scrapbook!
22f_bt_speeches#627		Make sure you stay out of the mines!
22f_bt_speeches#628		Man, I'm glad you're not in my class...
22f_bt_speeches#629		Man, it's nice out today.
22f_bt_speeches#630		Man, this is a lot of battles...
22f_bt_speeches#631		Man, this is the life!
22f_bt_speeches#632		Man, why d'you have to be such a party pooper?
22f_bt_speeches#633		Man. No hard feelings, but I have to admit, it was nice to win against you for a change.
22f_bt_speeches#634		Match 17: loss. 
22f_bt_speeches#635		Maybe I can buy one here...
22f_bt_speeches#636		Maybe I can make a new career as a battler...
22f_bt_speeches#637		Maybe I should try climbing Victory Road next...
22f_bt_speeches#638		Maybe I'll treat myself to Spyce tonight.
22f_bt_speeches#639		Maybe he'll listen now!
22f_bt_speeches#640		Maybe now I'll go get a snack...
22f_bt_speeches#641		Maybe the trainers are a bit too strong...
22f_bt_speeches#642		Maybe they had a point. Hey, Mom, Dad, I'm sorry for callin' you numbskulls!
22f_bt_speeches#643		Maybe this night club represents the futile and endless dance of those who vie for greatness?
22f_bt_speeches#644		Maybe... I'm finally growing. Thank you.
22f_bt_speeches#645		Me and my Pokemon have been training hard!
22f_bt_speeches#646		Meet my wonderful Pokemon!
22f_bt_speeches#647		Merci for letting me through.
22f_bt_speeches#648		Mom thinks I study all the time, but that's boring!
22f_bt_speeches#649		More than me, I bet...
22f_bt_speeches#650		Most excellent!
22f_bt_speeches#651		Mother? 
22f_bt_speeches#652		My Bugs can defeat even the most vicious of them!
22f_bt_speeches#653		My Pokemon and I are perfectly synchronized!
22f_bt_speeches#654		My Pokemon and I are the dream team!
22f_bt_speeches#655		My Pokemon are all perfectly disciplined. 
22f_bt_speeches#656		My Pokemon are plenty strong, too!
22f_bt_speeches#657		My Pokemon are still the light of my life!
22f_bt_speeches#658		My Pokemon did great. Such good boys. And girls.
22f_bt_speeches#659		My Pokemon know I love them, and that's why they're so strong!
22f_bt_speeches#660		My Pokemon still did a good job!
22f_bt_speeches#661		My Pokemon will show you a true challenge!
22f_bt_speeches#662		My battle skills are no laughing matter!
22f_bt_speeches#663		My battling is remarkable.
22f_bt_speeches#664		My battling skills have aged like a fine wine!
22f_bt_speeches#665		My brother couldn't beat me- can you?
22f_bt_speeches#666		My calculations were wrong...
22f_bt_speeches#667		My dears, you're still the best! 
22f_bt_speeches#668		My defeat took forty-seven seconds less than I predicted...
22f_bt_speeches#669		My first loss of the day...
22f_bt_speeches#670		My intuition's telling me you're pretty strong!
22f_bt_speeches#671		My life is a perfect graveyard of buried hopes!
22f_bt_speeches#672		My mirror! You scuffed it!
22f_bt_speeches#673		My mother taught me well!
22f_bt_speeches#674		My music will never die!
22f_bt_speeches#675		My nose itches...
22f_bt_speeches#676		My party is ready to roll!
22f_bt_speeches#677		My power ascends!
22f_bt_speeches#678		My riffs, duuude!
22f_bt_speeches#679		My sister bet me I couldn't win ten battles here... I've already won nine!
22f_bt_speeches#680		My sister's such a jerk...
22f_bt_speeches#681		My sorrow blazes as hot as the sun!
22f_bt_speeches#682		My teacher has assured me I will win today.
22f_bt_speeches#683		My teacher was... wrong?
22f_bt_speeches#684		My team knows how much I care for them!
22f_bt_speeches#685		My test's tomorrow!
22f_bt_speeches#686		My triumph will be told for years to come!
22f_bt_speeches#687		My wit is stronger than even my Pokemon!
22f_bt_speeches#688		My work here is finished!
22f_bt_speeches#689		NO HUG FOR BIGGLES...
22f_bt_speeches#690		Naptime it is!
22f_bt_speeches#691		Natural science is a natural victory!
22f_bt_speeches#692		Never mind, never mind.
22f_bt_speeches#693		Never mind. I don't think you're ready. 
22f_bt_speeches#694		Never mind. The trainers there would destroy you.
22f_bt_speeches#695		Never underestimate Gregory!
22f_bt_speeches#696		Next time, you should battle with Fossil Pokemon!
22f_bt_speeches#697		Next, I'll pick up the dry cleaning...
22f_bt_speeches#698		Nice showing!
22f_bt_speeches#699		Nice to get a break from official duty!
22f_bt_speeches#700		Nice! The guys owe me a burger now!
