22f_bt_speeches#360		I guess you can't compete with a true master, in battle or in music.
22f_bt_speeches#361		I guess you're the favourite for a reason...
22f_bt_speeches#362		I had a strange dream last night...
22f_bt_speeches#363		I hate cleaning, but the battling's not so bad. 
22f_bt_speeches#364		I hate when I'm wrong...
22f_bt_speeches#365		I have a feeling I'm about to win!
22f_bt_speeches#366		I have my own place now! Yay!
22f_bt_speeches#367		I haven't had a challenger for a while, this oughtta be fun!
22f_bt_speeches#368		I haven't slept in a week...
22f_bt_speeches#369		I hereby declare this day closed.
22f_bt_speeches#370		I hereby declare this day open.
22f_bt_speeches#371		I hereby declare you closed.
22f_bt_speeches#372		I hit you with a Wake-Up Slap!
22f_bt_speeches#373		I hope I didn't bug you too much! 
22f_bt_speeches#374		I hope someone's streaming this win!
22f_bt_speeches#375		I hope you will not be hurt when I crush you!
22f_bt_speeches#376		I hope you'll remember me!
22f_bt_speeches#377		I just don't get why the strongest rank has the dullest belt!
22f_bt_speeches#378		I just graduated from Clown College, you know!
22f_bt_speeches#379		I keep perfect time, each day!
22f_bt_speeches#380		I keep telling the boss we need new uniforms...
22f_bt_speeches#381		I know what yer up to!
22f_bt_speeches#382		I know you from somewhere...
22f_bt_speeches#383		I know your secret now!
22f_bt_speeches#384		I learned a lot from this battle; thank you for that.
22f_bt_speeches#385		I lost?! To you?
22f_bt_speeches#386		I love Meowth! I love every kind of Meowth!
22f_bt_speeches#387		I love hiking, but I can't stand all the bugs...
22f_bt_speeches#388		I love surfing!
22f_bt_speeches#389		I lured that victory to me, easy!
22f_bt_speeches#390		I make Pokemon keychains. If you win, I'll give you a free customized keychain!
22f_bt_speeches#391		I may appear frail... 
22f_bt_speeches#392		I may be just a builder, but I just know I can beat ya!
22f_bt_speeches#393		I may have disbanded the Magma Gang, but you bet you're gonna see I'm still hot stuff!
22f_bt_speeches#394		I messed up...
22f_bt_speeches#395		I met a celebrity!
22f_bt_speeches#396		I miss the forest.
22f_bt_speeches#397		I must find a place for my dear partner to relax!
22f_bt_speeches#398		I must get better...
22f_bt_speeches#399		I must've been mistaken.
22f_bt_speeches#400		I need a battle, and I need it now!
22f_bt_speeches#401		I owned the stage, as always!
22f_bt_speeches#402		I prefer battling at night...
22f_bt_speeches#403		I really tried to make it out!
22f_bt_speeches#404		I reign victorious! No blackguard such as yourself could ever defeat me!
22f_bt_speeches#405		I saw a green one in the Department Store, but I also saw a red one online...
22f_bt_speeches#406		I saw this victory in a dream! 
22f_bt_speeches#407		I see.
22f_bt_speeches#408		I see... I guess I can't... I can't rival someone who has a stronger will.
22f_bt_speeches#409		I seek to be a master of the battling arts.
22f_bt_speeches#410		I shall show you the power of my dear partners!
22f_bt_speeches#411		I shouldn't have taken time out to battle.
22f_bt_speeches#412		I shouldn't have taken time out.
22f_bt_speeches#413		I still don't trust ya!
22f_bt_speeches#414		I still will not give up...
22f_bt_speeches#415		I stole that victory!
22f_bt_speeches#416		I stole victory in this place!
22f_bt_speeches#417		I suppose I shouldn't have expected to win against the Champion on my first try.
22f_bt_speeches#418		I suppose your expectation was well-founded...
22f_bt_speeches#419		I think I figured it out! Thanks!
22f_bt_speeches#420		I think I learned something!
22f_bt_speeches#421		I think I'll go for a swim now...
22f_bt_speeches#422		I thought something smelled good earlier.
22f_bt_speeches#423		I thought this was the water park!
22f_bt_speeches#424		I told you I was the best!
22f_bt_speeches#425		I told you, sheer force of will!
22f_bt_speeches#426		I try and learn a lesson from every battle!
22f_bt_speeches#427		I understand now.
22f_bt_speeches#428		I used these Pokémon in my final teams in every adventure I've taken!
22f_bt_speeches#429		I want to be a Primarina when I grow up!
22f_bt_speeches#430		I want to sing a song of sorrow now...
22f_bt_speeches#431		I wanted to send a thank you note for all xe's done to restore the city!
22f_bt_speeches#432		I was getting bored anyway...
22f_bt_speeches#433		I was wrong! I was wrong!
22f_bt_speeches#434		I will keep training! I will keep fighting!
22f_bt_speeches#435		I will never forget you!
22f_bt_speeches#436		I will never give up until I win!
22f_bt_speeches#437		I will reign supreme!
22f_bt_speeches#438		I wish I could hug all of them...
22f_bt_speeches#439		I wish people would stop mistaking me for that jerk in the Magma Gang!
22f_bt_speeches#440		I wish to see how youngsters battle these days.
22f_bt_speeches#441		I won a free trip there once. Great place. 
22f_bt_speeches#442		I won't be so easily baited next time!
22f_bt_speeches#443		I won't go easy just 'cause you're the favourite to win!
22f_bt_speeches#444		I won. Woohoo. Okay, back to work.
22f_bt_speeches#445		I won? Really truly?
22f_bt_speeches#446		I wonder if she'd sign my uniform...
22f_bt_speeches#447		I'd be a very strange, enchanted girl!
22f_bt_speeches#448		I'd rather be fishing...
22f_bt_speeches#449		I'll be at the top! You just wait!
22f_bt_speeches#450		I'll beat up my surfboard!
22f_bt_speeches#451		I'll conquer them eventually...
22f_bt_speeches#452		I'll fulfill my duty no matter what!
22f_bt_speeches#453		I'll get you next time!
22f_bt_speeches#454		I'll just check down this hallway then!
22f_bt_speeches#455		I'll just go find her, then...
22f_bt_speeches#456		I'll never doubt my teacher again!
22f_bt_speeches#457		I'll see you in the back alley!
22f_bt_speeches#458		I'll send you packing, you MISERABLE SLIME!
22f_bt_speeches#459		I'll show you my fighting spirit!
22f_bt_speeches#460		I'll show you the best Pokemon money can buy!
22f_bt_speeches#461		I'll use a different combination next time!
22f_bt_speeches#462		I'll wipe the floor with you!
22f_bt_speeches#463		I'm Blue~ Da-ba-dee, da-ba-daa...
22f_bt_speeches#464		I'm Fire Blasting off again...
22f_bt_speeches#465		I'm Victoria's biggest fan!
22f_bt_speeches#466		I'm a Coordinator in my spare time. Show me your Pokemon's appeal!
22f_bt_speeches#467		I'm a bit hungry... You have any Water Stones? 
22f_bt_speeches#468		I'm a bit stuck. Let's see if this battle gives me any ideas!
22f_bt_speeches#469		I'm a whiz with both basketballs and Pokeballs!
22f_bt_speeches#470		I'm always in high spirits!
22f_bt_speeches#471		I'm an artistic genius!
22f_bt_speeches#472		I'm at the top of my class in swimming and battles!
22f_bt_speeches#473		I'm bored. Entertain me!
22f_bt_speeches#474		I'm buzzing with excitement! The anticipation has me feeling antsy!
22f_bt_speeches#475		I'm destined to defeat you!
22f_bt_speeches#476		I'm done holding back!
22f_bt_speeches#477		I'm fairy certain I just beat you!
22f_bt_speeches#478		I'm falling to pieces...
22f_bt_speeches#479		I'm faster than you'd believe!
