22f_bt_speeches#120		Could the stars have been wrong?
22f_bt_speeches#121		Could this all be preordained?
22f_bt_speeches#122		Could you... possibly know the truth?
22f_bt_speeches#123		Crushed it.
22f_bt_speeches#124		Cute and strong... How about giving me a call later?
22f_bt_speeches#125		Deep breaths, now. 
22f_bt_speeches#126		Defeat has been served to me...
22f_bt_speeches#127		Defeat: registered. 
22f_bt_speeches#128		Definitely not boring! Maybe a little too much!
22f_bt_speeches#129		Definitely not the one.
22f_bt_speeches#130		Devastatingly musical and a showstopping battler? I really am the whole package!
22f_bt_speeches#131		Did I do well?
22f_bt_speeches#132		Did I fucking win? That's fucking awesome!
22f_bt_speeches#133		Did I not tell you? They're simply wonderful!
22f_bt_speeches#134		Did you have to win so fast? Now I have to go back to cleaning...
22f_bt_speeches#135		Did you know that a banana is an official unit of measurement?
22f_bt_speeches#136		Did you use Yawn on me?
22f_bt_speeches#137		Didn't buy it, huh? Ah well.
22f_bt_speeches#138		Didn't win, but that was a right good battle.
22f_bt_speeches#139		Do I look intimidating? Be honest.
22f_bt_speeches#140		Do you know where a man can find a Pokemon spa?
22f_bt_speeches#141		Do you like Fossil Pokemon?
22f_bt_speeches#142		Don't ask me why.
22f_bt_speeches#143		Don't ever take Pokemon for granted!
22f_bt_speeches#144		Don't feel bad; you still have one thing going for you.
22f_bt_speeches#145		Don't get caught in the undertow!
22f_bt_speeches#146		Don't let your wins make you comfortable. 
22f_bt_speeches#147		Don't look at me like that! I'm hip too!
22f_bt_speeches#148		Don't mind me, just here to clean...
22f_bt_speeches#149		Don't take it too hard. I've never been wrong before!
22f_bt_speeches#150		Don't take this personally.
22f_bt_speeches#151		Don't think ya can fool me!
22f_bt_speeches#152		Don't worry about it. 
22f_bt_speeches#153		Don't worry, there's no shame in losing to me.
22f_bt_speeches#154		Don't worry, you'll toughen up eventually.
22f_bt_speeches#155		Don't you look at me like that! I know you think I'm an old man! Well, I've got news for you!
22f_bt_speeches#156		Done! Next!
22f_bt_speeches#157		Duuude! You can't take my riffs!
22f_bt_speeches#158		Easy. 
22f_bt_speeches#159		Eeee! I've got to buy a matching bag to celebrate my victory!
22f_bt_speeches#160		Eh, wasn't my best showing, but it was fun.
22f_bt_speeches#161		Eh. I always told ya I wasn't much of a battler.
22f_bt_speeches#162		Eh. I'd better go check on that lazy Chaz...
22f_bt_speeches#163		En garde!
22f_bt_speeches#164		Enjoy the feast, Beautifly...
22f_bt_speeches#165		Even a loss can't sour this weather!
22f_bt_speeches#166		Even in defeat, I'm elegant!
22f_bt_speeches#167		Even losin's not so bad here!
22f_bt_speeches#168		Even losing helps you grow!
22f_bt_speeches#169		Even now that the city's doin' better, it's hard to find strong Pokemon here.
22f_bt_speeches#170		Even this can't dampen my spirits!
22f_bt_speeches#171		Even with my defeat, it was pleasant to battle with you once more.
22f_bt_speeches#172		Every Pokemon is precious!
22f_bt_speeches#173		Every now and then, someone beats the odds. 
22f_bt_speeches#174		Excellent.
22f_bt_speeches#175		Excellent... This is a step forward.
22f_bt_speeches#176		Excuse me, which way to the men's room? This hotel is a bit confusing!
22f_bt_speeches#177		FOR GLORY, BABY!
22f_bt_speeches#178		Face me! Hold nothing back! 
22f_bt_speeches#179		Fall's my favourite season. 
22f_bt_speeches#180		Fall's my favourite, but I'm awesome all year round!
22f_bt_speeches#181		Fate spoke, and you have listened well. 
22f_bt_speeches#182		Feel my blazing conviction!
22f_bt_speeches#183		Finally, I can sleep...
22f_bt_speeches#184		Finally, our destined reunion!
22f_bt_speeches#185		Finally.
22f_bt_speeches#186		Fired, then defeated... Ugh!
22f_bt_speeches#187		First I get engaged, then I win against you- this day couldn't get any better!
22f_bt_speeches#188		Fly on the wings of love, my dear.
22f_bt_speeches#189		For the almighty and powerful Bapabui!
22f_bt_speeches#190		Fossil Pokemon are the best! My favorite's Carracosta!
22f_bt_speeches#191		Friends, you've done it!
22f_bt_speeches#192		From the bottom of my heart, thank you.
22f_bt_speeches#193		G'day. I've heard a lot about you. I'd love to see the bond between you and your Pokémon.
22f_bt_speeches#194		Get out of the way, please.
22f_bt_speeches#195		Get ready for a stormy battle!
22f_bt_speeches#196		Get ready to lose!
22f_bt_speeches#197		Get ready. I ain't here to play ball.
22f_bt_speeches#198		Get stronger! That's all I ask before you challenge me again.
22f_bt_speeches#199		Give it your all!
22f_bt_speeches#200		Give it your best!
22f_bt_speeches#201		Gloating's not cool, y'know!
22f_bt_speeches#202		God diddely damn, dog, you`re good!
22f_bt_speeches#203		Good, good.
22f_bt_speeches#204		Good, thank you.
22f_bt_speeches#205		Gorgeous and godly in battle!
22f_bt_speeches#206		Gotcha!
22f_bt_speeches#207		Gotta keep on top of my game...
