22f_bt_speeches#0		 No? Okay, thanks anyway. 
22f_bt_speeches#1		'Ello. Told you I might stop by!
22f_bt_speeches#2		'Pparently I was the one who wasn't ready! 
22f_bt_speeches#3		'Scuse me, but I couldn't help noticing-- your outfit.
22f_bt_speeches#4		*bites you* If you’d lost you wouldn’t have been bitten. There’s no lesson here to learn. The path forward only leads back into my jaws.
22f_bt_speeches#5		-LOOM. Beep beep!
22f_bt_speeches#6		-LOOOOOOOOM! Error! Error!
22f_bt_speeches#7		...Hey. Well, let's get to it, shall we?
22f_bt_speeches#8		...Hi. Good to see you again.
22f_bt_speeches#9		...Huh. I won. How about that?
22f_bt_speeches#10		...I did it! 
22f_bt_speeches#11		...Maybe I am too old for this. 
22f_bt_speeches#12		...That was a good battle. Thank you.
22f_bt_speeches#13		...Well, I wasn't wrong!
22f_bt_speeches#14		A battle is an exquisite puzzle, is it not?
22f_bt_speeches#15		A bittersweet dream, much like this battle.
22f_bt_speeches#16		A fine battle. You fight with skill!
22f_bt_speeches#17		A flawless performance!
22f_bt_speeches#18		A quick victory, then I'll go home. 
22f_bt_speeches#19		A smooth victory.
22f_bt_speeches#20		A well-intended loss is not a shame.
22f_bt_speeches#21		A win is a nice enough present!
22f_bt_speeches#22		Aaaaaand we have a winner! The fabulous Champion!
22f_bt_speeches#23		Aaaand once more the dashing clown Indra reigns victorious!
22f_bt_speeches#24		Aah! That water was too cold!
22f_bt_speeches#25		Aah, that's better. The battle warmed me up!
22f_bt_speeches#26		Actually, I'm not sure battling is part of my duties...
22f_bt_speeches#27		After I beat you, Fern will finally pay attention to me!
22f_bt_speeches#28		Age before beauty!
22f_bt_speeches#29		Ah, I love my pocket mirror!
22f_bt_speeches#30		Ah, a youngster! Good to meet you, young Trainer!
22f_bt_speeches#31		Ah, beans.
22f_bt_speeches#32		Ah, forget it. 
22f_bt_speeches#33		Ah, so that was all it was...
22f_bt_speeches#34		Ah, well. It was entertaining enough.
22f_bt_speeches#35		All I need is a bit more time...
22f_bt_speeches#36		All right, I'll do it!
22f_bt_speeches#37		All right, a new high score!
22f_bt_speeches#38		All right, all right, you've put me back on solid ground now.
22f_bt_speeches#39		All right, back to building...
22f_bt_speeches#40		All right, got a bit too confident there...
22f_bt_speeches#41		All right, let's jazz this place up.
22f_bt_speeches#42		All right, let's keep it going!
22f_bt_speeches#43		All right. The faster we get this fight done, the faster I can get back to work.
22f_bt_speeches#44		Alolan pride!
22f_bt_speeches#45		Always ready for a challenge!
22f_bt_speeches#46		Am I not making your heart soar?
22f_bt_speeches#47		Ame's done so much for me y'know? I'll never forget her... But enough requiem. How about we run a little test, eh 'champion'?
22f_bt_speeches#48		And it looks like you've sent me on my way once again!
22f_bt_speeches#49		And now we see who's the more skilled!
22f_bt_speeches#50		And once more, I face my defeat...
22f_bt_speeches#51		And that there's a lesson to ya.
22f_bt_speeches#52		And that's how ya battle in Train Town!
22f_bt_speeches#53		And yet it appears I was the one who underestimated you. My apologies.
22f_bt_speeches#54		Another loss... Figures
22f_bt_speeches#55		Another one down! Let's go, lucky No. 7!
22f_bt_speeches#56		Another one too weak...
22f_bt_speeches#57		Another victory for me!
22f_bt_speeches#58		Another weakling... No offense.
22f_bt_speeches#59		Another win for MaloryMoo92! Thanks to all my watchers for supporting me~!
22f_bt_speeches#60		Anyone have any water?
22f_bt_speeches#61		Apparently I've got nothing on you...
22f_bt_speeches#62		Appearances aren't everything, I guess...
22f_bt_speeches#63		Aqua Gang may be gone, but I'm going to make a splash here!
22f_bt_speeches#64		Are YOU ready to take on Agate Circus' best clown?
22f_bt_speeches#65		Are you a rising star, or will you crash and burn?
22f_bt_speeches#66		Are you expecting an effortless victory? 
22f_bt_speeches#67		Are you ready to lose?
22f_bt_speeches#68		Aren't these shoes adorable?
22f_bt_speeches#69		Aren't they amazing?
22f_bt_speeches#70		As far as I'm concerned, the rounder the Pokemon, the better!
22f_bt_speeches#71		At least I can get back to the TV now!
22f_bt_speeches#72		Attack perfect, full combo!
22f_bt_speeches#73		Awww, you couldn't make it.
22f_bt_speeches#74		B-but you were singing off key! 
22f_bt_speeches#75		B-but- How could I have been wrong?
22f_bt_speeches#76		BIGGLES WIN! HUG NOW?
22f_bt_speeches#77		BREEEEEEEEE-
22f_bt_speeches#78		Back to studying!
22f_bt_speeches#79		Battle mode: engaged.
22f_bt_speeches#80		Battles are best when you go in without expectation.
22f_bt_speeches#81		Battles here are easy to win!
22f_bt_speeches#82		Battling's fun, but I'd rather have cake.
22f_bt_speeches#83		Battling's good for your health!
22f_bt_speeches#84		Battling's just another kind of mountain to climb!
22f_bt_speeches#85		Battling... battling's my game!
22f_bt_speeches#86		Be on your way, then. 
