22f_bt_speeches#960		Wasn't it pretty?
22f_bt_speeches#961		Wasn't that amazing?
22f_bt_speeches#962		Wasn't that relaxing? 
22f_bt_speeches#963		Watch me as I battle, please. I'm trying to become more graceful.
22f_bt_speeches#964		Watch out for the big waves!
22f_bt_speeches#965		Water you looking at?
22f_bt_speeches#966		We are no longer enemies, but do not make the mistake of underestimating me.
22f_bt_speeches#967		We destroyed you!
22f_bt_speeches#968		We did it!
22f_bt_speeches#969		We fought perfectly and still lost?
22f_bt_speeches#970		We made our dreams real!
22f_bt_speeches#971		We must battle agan sometime!
22f_bt_speeches#972		We need to talk. Your behaviour here has not been chivalrous at all!
22f_bt_speeches#973		We're a perfect combination!
22f_bt_speeches#974		We're finishing our happy battling song!
22f_bt_speeches#975		We're not much for battle, but you've never seen prettier Pokemon!
22f_bt_speeches#976		We've only a short battle together, so let's make the most of it!
22f_bt_speeches#977		Well done!
22f_bt_speeches#978		Well done, really!
22f_bt_speeches#979		Well fought. Thank you.
22f_bt_speeches#980		Well, I hope you beat him, too.
22f_bt_speeches#981		Well, I'm all riled up now!
22f_bt_speeches#982		Well, back to work.
22f_bt_speeches#983		Well, did I bug you?
22f_bt_speeches#984		Well, hello there, gorgeous!
22f_bt_speeches#985		Well, it was kinda fun anyway!
22f_bt_speeches#986		Well, losing, for one thing...
22f_bt_speeches#987		Well, now you'll never know!
22f_bt_speeches#988		Well, that wasn't very nice!
22f_bt_speeches#989		Well, that's a loss to remember...
22f_bt_speeches#990		Well, they were fine before my Pokemon beat them all up...
22f_bt_speeches#991		Well, time to go find my husband...
22f_bt_speeches#992		Well, well, well. What d'you think my odds are of beating you?
22f_bt_speeches#993		Weren't they adorable?
22f_bt_speeches#994		Wh- a battle? Why do you want to battle me? I'm just an orderly!
22f_bt_speeches#995		What a find! I'll keep this close to my chest.
22f_bt_speeches#996		What could have been my downfall?
22f_bt_speeches#997		What did I say before about being embarrassing?
22f_bt_speeches#998		What do you mean they're not cute!? Shows how much you know!
22f_bt_speeches#999		What do you mean this isn't a hotel!?
22f_bt_speeches#1000		What is that strange smell?
22f_bt_speeches#1001		What kind of Trainer are you?!
22f_bt_speeches#1002		What kind of riffraff did they let in here?
22f_bt_speeches#1003		What makes you think you're so special?
22f_bt_speeches#1004		What the fuck? That's fucking bullshit, man!
22f_bt_speeches#1005		What'd I say?
22f_bt_speeches#1006		What's that look for?
22f_bt_speeches#1007		What's the matter? Would you say you're a little washed up?
22f_bt_speeches#1008		What, you're the savior of the region? What a disappointing display.
22f_bt_speeches#1009		What? How could I lose? Ya must've cheated, I'm sure of it!
22f_bt_speeches#1010		What? I demand to speak with a manager!
22f_bt_speeches#1011		What? Ya got lucky.
22f_bt_speeches#1012		What? You've got style!
22f_bt_speeches#1013		What?! No!
22f_bt_speeches#1014		When one chapter ends, another begins.  Show me the story you have written!
22f_bt_speeches#1015		When people have an overwhelming advantage, they sometimes take on a little risk to try and show off their superiority over the other.
22f_bt_speeches#1016		Where are the trees? The water?
22f_bt_speeches#1017		Where have I seen you before?
22f_bt_speeches#1018		Where'd you get that team!?
22f_bt_speeches#1019		Which color scarf do you think I should buy my Pokemon?
22f_bt_speeches#1020		Why are you looking at me that way?
22f_bt_speeches#1021		Why can't I find any good cafes?
22f_bt_speeches#1022		Why do you look so much like the Champion but fight so badly?
22f_bt_speeches#1023		Why hello there, cutie. Wanna have some fun?
22f_bt_speeches#1024		Why is it so hot in here?
22f_bt_speeches#1025		Why'd you have to be so mean?
22f_bt_speeches#1026		Win or lose, battles are fun... But especially when I win!
22f_bt_speeches#1027		Winstreak? No shot, can’t have shit in Reborn.
