22f_bt_speeches#240		Heh heh. 
22f_bt_speeches#241		Heh heh. This is gonna be fun.
22f_bt_speeches#242		Heh heh...
22f_bt_speeches#243		Heh... you pulled off some arrestingly good moves there.
22f_bt_speeches#244		Hehe, check this out.
22f_bt_speeches#245		Hello! Fancy a lemonade?
22f_bt_speeches#246		Hello, I love you!
22f_bt_speeches#247		Hello? Oh, hi, thanks for calling...
22f_bt_speeches#248		Here it is, my one big shot!
22f_bt_speeches#249		Here we go, no need to fear it! I'm filled up with battling spirit!
22f_bt_speeches#250		Here you are! A Sweet Kiss from my Jynx- Wait, where are you going!?
22f_bt_speeches#251		Hey guuuys, we're live from the Reborn region! Just about to have a battle in the famous Reborn Nightclub! Wish me luck!
22f_bt_speeches#252		Hey there!
22f_bt_speeches#253		Hey! Have you heard about our Lord and Savior Groudon today?
22f_bt_speeches#254		Hey! I thought I'd come down here, see if there was anything new to see. It's pretty neat!
22f_bt_speeches#255		Hey! My first win this week!
22f_bt_speeches#256		Hey! You ever been white-water swimming before?
22f_bt_speeches#257		Hey! You're not supposed to laugh now!
22f_bt_speeches#258		Hey, I won!
22f_bt_speeches#259		Hey, buddy... You seen my Growlithe?
22f_bt_speeches#260		Hey, check out my awesome team!
22f_bt_speeches#261		Hey, check out my new Pokenav! It's the latest model!
22f_bt_speeches#262		Hey, d'you mind testing these cookies? I think I messed up the recipe...
22f_bt_speeches#263		Hey, d'you want to be in my band?
22f_bt_speeches#264		Hey, have you got the time? To listen to my little rhyme?
22f_bt_speeches#265		Hey, have you heard Hardy play? I'm a big fan!
22f_bt_speeches#266		Hey, have you read the latest issue of 'Blaziken Mask'?
22f_bt_speeches#267		Hey, hey! I said I wanted a trail, not a fail!
22f_bt_speeches#268		Hey, if you see my mom, don't tell her I was here, okay?
22f_bt_speeches#269		Hey, kid, do you know if Mika's Coffee has a branch here?
22f_bt_speeches#270		Hey, kid. You taking care of this place?
22f_bt_speeches#271		Hey, kids! Welcome to a special episode of Hal's Preschool Hour!
22f_bt_speeches#272		Hey, that was great!
22f_bt_speeches#273		Hey, that was great! I wonder if anyone recorded it? Maybe we could use it as a promo video...
22f_bt_speeches#274		Hey, this was even more fun than my show!
22f_bt_speeches#275		Hey, what's the food like here?
22f_bt_speeches#276		Hey, what's with the long face?
22f_bt_speeches#277		Hey, you know where a gal can get a Soda Pop around here?
22f_bt_speeches#278		Hey, you should think about joining up sometime.
22f_bt_speeches#279		Hey, you splashed me!
22f_bt_speeches#280		Hey, you were awesome! Can I get a quote for all my watchers?
22f_bt_speeches#281		Hey, you! Battle me!
22f_bt_speeches#282		Hey, you're good. We should go fishing sometime!
22f_bt_speeches#283		Hey- are you okay?
22f_bt_speeches#284		Hey. We've got a clean slate now; let's just have a good battle.
22f_bt_speeches#285		Heya, partner! Well-- 'course we're not partners right now, but-- Let's just have fun, 'kay?
22f_bt_speeches#286		Hm. Guess it was a good thing after all, coming here.
22f_bt_speeches#287		Hmm, it looks like your style needs work.
22f_bt_speeches#288		Hmm. Do you think this would be a good place for a field trip?
22f_bt_speeches#289		Hmm... A sudden fateful meeting for the hero, maybe?
22f_bt_speeches#290		Hmm... should I study, or take a nap?
22f_bt_speeches#291		Hmph. I suppose you weren't completely incompetent for a change.
22f_bt_speeches#292		Hmph. I wish they would stop sending incompetents out to face me.
22f_bt_speeches#293		Hmph. I've seen Magikarp with more skill at battling and more intellect.
22f_bt_speeches#294		Hold still! I need to get a picture of this moment!
22f_bt_speeches#295		Honestly, why can't we look more stylish?
22f_bt_speeches#296		How DARE YOU? You came here just to HUMILIATE a KIND OLD WOMAN! I'll sue you! I'LL SUE THIS WHOLE CLUB!
22f_bt_speeches#297		How can this be...?
22f_bt_speeches#298		How could you treat me this way!? 
22f_bt_speeches#299		How dare you silence me!?
22f_bt_speeches#300		How do you do, fellow youth?
22f_bt_speeches#301		How interesting.
22f_bt_speeches#302		How long will you last I wonder?
22f_bt_speeches#303		How much do you know about Grass-type Pokemon?
22f_bt_speeches#304		How much have you dealt with the Aqua and Magma Gangs?
22f_bt_speeches#305		How quaint.
22f_bt_speeches#306		Huh... maybe this is the beginning of my new path?
22f_bt_speeches#307		Huh? This wasn't the OKCufant meetup? Oh dear...
22f_bt_speeches#308		I accept this win in the name of Fort Marshall!
22f_bt_speeches#309		I always clean up here! Haha!
22f_bt_speeches#310		I am a single melancholy flame...
22f_bt_speeches#311		I am a treasure of this world!
22f_bt_speeches#312		I am beauty! I am grace!
22f_bt_speeches#313		I am not as I appear...
22f_bt_speeches#314		I am positively peerless!
22f_bt_speeches#315		I am the Striking Pyroar...
22f_bt_speeches#316		I am the hopscotch and battle MASTER!
22f_bt_speeches#317		I bet Mario will never see this either!
22f_bt_speeches#318		I bet Mario will never see this!
22f_bt_speeches#319		I bet my sister she'd lose here, so beat her too, okay?
22f_bt_speeches#320		I bet you beat them pretty handily, huh?
22f_bt_speeches#321		I burned out!
22f_bt_speeches#322		I came here with my friends! It's been a blast so far!
22f_bt_speeches#323		I can mimic any Pokemon!
22f_bt_speeches#324		I can see you respect your Pokemon!
22f_bt_speeches#325		I can't wait until next week's issue!
22f_bt_speeches#326		I could do little to stop you!
22f_bt_speeches#327		I could have kept battling all day!
22f_bt_speeches#328		I did my best, okay? Good luck.
22f_bt_speeches#329		I didn't get a chance to show my true power!
22f_bt_speeches#330		I didn't know the trainers here were this strong!
22f_bt_speeches#331		I don't care what those numbskulls say, I'm the best trainer here.
22f_bt_speeches#332		I don't just study, you know!
22f_bt_speeches#333		I don't know how to feel about this...
22f_bt_speeches#334		I don't need my crystal ball to see your loss here.
22f_bt_speeches#335		I don't really want a picture of this...
22f_bt_speeches#336		I don't think I'm in Pastoria anymore...
22f_bt_speeches#337		I flinched!
22f_bt_speeches#338		I got defeated by the Champion themself... this is the best day of my life...
22f_bt_speeches#339		I got swept away!
22f_bt_speeches#340		I guess I got the last laugh!
22f_bt_speeches#341		I guess I gotta learn to lose with grace, as well...
22f_bt_speeches#342		I guess I need to study more...
22f_bt_speeches#343		I guess I should forget these wide-eyed dreams of winning...
22f_bt_speeches#344		I guess I should've practiced more with these Pokemon!
22f_bt_speeches#345		I guess I was wrong...
22f_bt_speeches#346		I guess I'll go shopping some more to cheer myself up after that loss!
22f_bt_speeches#347		I guess I'm a scrub...
22f_bt_speeches#348		I guess I'm awesome whichever Pokemon I battle with!
22f_bt_speeches#349		I guess a break now and then is a good thing!
22f_bt_speeches#350		I guess a cat can't be dazzlingly talented in everything...
22f_bt_speeches#351		I guess bugs don't scare you...
22f_bt_speeches#352		I guess it was me...
22f_bt_speeches#353		I guess it was you! 
22f_bt_speeches#354		I guess my Pikachu were stronger. All Pikachu are good though.
22f_bt_speeches#355		I guess my win was pre-meditated!
22f_bt_speeches#356		I guess the rumors must be true-- all the things they say about you!
22f_bt_speeches#357		I guess they're not quite used to me...
22f_bt_speeches#358		I guess this is one way to make some cash!
22f_bt_speeches#359		I guess we didn't train hard enough...
