22c_system_texts#0		AME: So, you want {1}, the {2} Pokémon?
22c_system_texts#1		Adjusts textbox height according to text.
22c_system_texts#2		Ahah... That's okay! Next time, your title is as good as mine!
22c_system_texts#3		All passwords included in this passwordpack are already turned on. Do you want to turn all of them off?
22c_system_texts#4		Allows turbo speed to go beyond refresh rate by skipping frames.
22c_system_texts#5		Are you sure you want to quit?
22c_system_texts#6		Are you sure you wish to overwrite the data in \\Randomizer Data\\\c[0]?
The data will be lost forever \(a long time!) \c[0]and may \affect other saves!
22c_system_texts#7		Audio plays from both or one ear
22c_system_texts#8		Awwhh, after I already swept all of the other E4, too?
22c_system_texts#9		Awwhhh, are you done with me already?
22c_system_texts#10		Boo.
22c_system_texts#11		Buck up and get your game face on! I've made it this far, so I don't want anything less than your best!
22c_system_texts#12		Can't Multi-Move a Pokémon from your party.
22c_system_texts#13		Can't Multi-Move while holding a Pokémon.
22c_system_texts#14		Choose a field to face your challenger on.
22c_system_texts#15		Choose destination...
22c_system_texts#16		Choose whether to be prompted to give a nickname to a Pokémon when you obtain it.
22c_system_texts#17		Clear multiselection
22c_system_texts#18		Connecting to server...
(Press C / Enter / Space)
22c_system_texts#19		Connection successful.
22c_system_texts#20		Continue viewing holograms?
22c_system_texts#21		Controls Discord rich presence. If on, shows game info on Discord.
22c_system_texts#22		Disables animated tiles and day/night tint to prevent lag. Requires a reload to take effect.
22c_system_texts#23		Disables battle animations, screen flashes and shakes for photosensitivity.
22c_system_texts#24		Disconnected from the server.
22c_system_texts#25		Do you allow wonder-traded Pokémon to hold their nicknames?
22c_system_texts#26		Doubles
22c_system_texts#27		Eggs only
22c_system_texts#28		Enables a delay before text skipping begins.
22c_system_texts#29		Enables bike and surf music to play
22c_system_texts#30		Exit and save selected settings.
22c_system_texts#31		Expect me back some day. Self improvement isn't something one can just stop working at.
22c_system_texts#32		Game speed multiplier while in Turbo Mode. Higher values require Frame skip to work.
22c_system_texts#33		Go inside to update the events.
22c_system_texts#34		Good. That's a performance to be proud of.
22c_system_texts#35		Hah! You did all right this time, but you better not get comfy!
22c_system_texts#36		Hah. Fair enough. Good show.
22c_system_texts#37		Hello again, Champion. I know we just fought... but I've got something different I'd like to try.
22c_system_texts#38		Hello, Champion! I'm here for a routine inspection for the sake of the League... And by that I mean, put 'em up!
22c_system_texts#39		Hey! You already beat me once, but I got bored since then so you better be ready for take-off time 2!
22c_system_texts#40		Hey, bet you never thought you'd see me here! I've got a lot of lost time to make up for, so I'm gonna do my best!
22c_system_texts#41		Hey, take care of yourself, okay? I can't have you losing before I beat you!
22c_system_texts#42		Hey, thought you could use help warming this place up. What do you say, wanna redecorate?
22c_system_texts#43		Heyyyyy Champ, thought you might be bored!
22c_system_texts#44		Hides private information for safety and compatibility.
22c_system_texts#45		I can come back, right? You'd better be ready for me next time!
22c_system_texts#46		I finally made it! You, and my brother, and everyone else... I'm gonna prove how strong I can be now!
22c_system_texts#47		I guess you've got it handled. Maybe I'll come back around sometime.
22c_system_texts#48		I'll be back next time I drop in on my sister. Stay sharp.
22c_system_texts#49		I'll see you around. The top dog? Doesn't stay down long.
22c_system_texts#50		I'm so excited I could make it this far!
22c_system_texts#51		Include eggs in the search?
22c_system_texts#52		Invalid version.
22c_system_texts#53		It feels good to be keenly aware of my standing. Thank you for the extra time.
22c_system_texts#54		It was probably inevitable that we'd find ourselves here. Let's make sure you haven't gone soft.
22c_system_texts#55		It's good to do this on our own terms! Just like so long ago, right?
22c_system_texts#56		It's good to see that the future is in good hands. I look forward to being a part of it alongside you~
22c_system_texts#57		It's surreal to see you here. Surreal to be here. How about it, then?
22c_system_texts#58		Keeps save data in the game EXE folder.
22c_system_texts#59		Logging in...
(Press C / Enter / Space)
22c_system_texts#60		Login attempt timeout.
22c_system_texts#61		Login was successful!
22c_system_texts#62		Mass Release
22c_system_texts#63		Move multiselection
22c_system_texts#64		Next week's weather: blizzard
22c_system_texts#65		Next week's weather: chilly
22c_system_texts#66		Next week's weather: dry spell
22c_system_texts#67		Next week's weather: showers
22c_system_texts#68		Next week's weather: variety
22c_system_texts#69		Next week's weather: wet
22c_system_texts#70		No eggs
22c_system_texts#71		No space left in the PC
22c_system_texts#72		No space left in the PC.
22c_system_texts#73		Not bad. I can live with this.
22c_system_texts#74		Note: The game has detected you were previously playing a randomizer. Your old randomizer data will no longer function.
22c_system_texts#75		Okay, Champion! You're in your palace at the Hall of Champions! Show me the true spirit of Reborn's Champion!
22c_system_texts#76		Okayyyy, maybe I'll drop in again sometime. Try not to miss me too much?
22c_system_texts#77		Only works outside.
22c_system_texts#78		Other player disconnected.
22c_system_texts#79		Pick a team to fight.
