22b_field_notes#755		Charge, Eerie Impulse
22b_field_notes#756		Clangorous Soulblaze, Hidden Power, Land's Wrath, Muddy Water, Strength, Surf, Thousand Waves
22b_field_notes#757		Clear Smog, Smack Down, Smog, Thousand Arrows
22b_field_notes#758		Clear Smog, Smog
22b_field_notes#759		Coil, Growth
22b_field_notes#760		Color Change, Illusion, Magic Bounce, Sand Veil, Snow Cloak and Tangled Feet boost Evasion when switched in.
22b_field_notes#761		Consumed hazards return at the end of the turn, returning a special effect to the side they were on:
Stealth Rocks deal type-scaling Rock damage double the normal effect to Pokémon.
Spikes deal 33% max HP to grounded Pokémon.
Toxic Spikes deal 12.5% max HP to grounded non-Poison/Steel types, and inflict poison.
Sticky Web severely lowers Pokémon's Speed.
22b_field_notes#762		Continental Crush, Defog, Gust, Hurricane, Hydro Vortex, Muddy Water, Oceanic Operetta, Razor Wind, Sand Tomb, Sludge Wave, Sparkling Aria, Supersonic Skystrike, Surf, Tailwind, Twister, Water Pledge, Water Sport, Water Spout, Whirlwind
22b_field_notes#763		Continental Crush, Dragon Ascent, Smack Down, Tectonic Rage, Thousand Arrows
22b_field_notes#764		Continental Crush, Smack Down, Tectonic Rage, Thousand Arrows
22b_field_notes#765		Cosmic Power, Flash
22b_field_notes#766		Cosmic Power, Meditate
22b_field_notes#767		Crafty Shield and Flower Shield boost the user's Defense and Special Defense.
22b_field_notes#768		Created by Topsy-Turvy for 3 turns when the attacker does not hold an Everstone.
22b_field_notes#769		Cut, Sacred Sword, Secret Sword, Slash
22b_field_notes#770		Damage rolls set multipliers between x0.5 and x2 in a specific repeating pattern.
22b_field_notes#771		Damage rolls set multipliers between x0.5 and x3.
22b_field_notes#772		Dark Pulse, Never-Ending Nightmare, Night Daze, Shadow Ball
22b_field_notes#773		Dark Pulse, Night Daze, Night Slash, Shadow Ball, Shadow Bone, Shadow Claw, Shadow Force, Shadow Punch, Shadow Sneak
22b_field_notes#774		Dark Pulse, Night Daze, Shadow Ball
22b_field_notes#775		Dazzling Gleam, Flash Cannon, Gear Grind, Gyro Ball, Hydro Vortex, Magnet Bomb, Muddy Water, Surf
22b_field_notes#776		Defend Order, Growth
22b_field_notes#777		Defog, Eruption, Explosion, Fire Pledge, Flame Burst, Gust, Heat Wave, Hurricane, Incinerate, Inferno Overdrive, Lava Plume, Mind Blown, Razor Wind, Searing Shot, Self-Destruct, Supersonic Skystrike, Tailwind, Twister, Whirlwind
22b_field_notes#778		Defog, Gust, Hurricane, Razor Wind, Supersonic Skystrike, Tailwind, Twister, Whirlwind
22b_field_notes#779		Dive, Hydro Vortex, Muddy Water, Surf, Whirlpool
22b_field_notes#780		Double Team, Flash
22b_field_notes#781		Dragon Dance, Noble Roar
22b_field_notes#782		Dragon Dance, Quiver Dance, Swords Dance, Feather Dance
22b_field_notes#783		Dragon always deals neutral damage.
Bug hits Poison types super-effectively.
Ice hits Fire types neutrally.
Ghost cannot hit Psychic types.
Poison hits Bug types super-effectively.
22b_field_notes#784		Draining Kiss, Sweet Kiss
