22b_field_notes#275		Certain attacks <icon=fieldDown> <c=red>x0.25</c> . . .
22b_field_notes#276		Certain attacks <icon=fieldDown> <c=red>x0.5</c> . . .
22b_field_notes#277		Certain attacks <icon=fieldPlus,tts="are additionally"> <icon=fieldUp> <c=green>x1.5</c> when . . .
22b_field_notes#278		Certain attacks <icon=fieldPlus,tts="gain an"> extra type . . .
22b_field_notes#279		Certain attacks <icon=fieldPlus,tts="gain the"> <icon=typeELECTRIC> . . .
22b_field_notes#280		Certain attacks <icon=fieldPlus,tts="gain the"> <icon=typeFIRE> . . .
22b_field_notes#281		Certain attacks <icon=fieldPlus,tts="gain the"> <icon=typePOISON> . . .
22b_field_notes#282		Certain attacks <icon=fieldPlus,tts="gain the"> <icon=typeROCK> . . .
22b_field_notes#283		Certain attacks <icon=fieldPlus,tts="gain the"> <icon=typeWATER> . . .
22b_field_notes#284		Certain attacks <icon=fieldPlus> <c=green>boost</c> Sp.Atk . . .
22b_field_notes#285		Certain attacks <icon=fieldPlus> <c=green>boost</c> stats . . .
22b_field_notes#286		Certain attacks <icon=fieldPlus> <c=green>cure</c> Sleep
22b_field_notes#287		Certain attacks <icon=fieldUp,tts="boosted"> . . .
22b_field_notes#288		Certain attacks <icon=fieldUp> <c=green>x1.2</c> . . .
22b_field_notes#289		Certain attacks <icon=fieldUp> <c=green>x1.3</c> . . .
22b_field_notes#290		Certain attacks <icon=fieldUp> <c=green>x1.5</c> . . .
22b_field_notes#291		Certain attacks <icon=fieldUp> <c=green>x1.5</c> and . . .
22b_field_notes#292		Certain attacks <icon=fieldUp> <c=green>x2</c> . . .
22b_field_notes#293		Certain attacks <icon=fieldUp> <c=green>x2</c> when . . .
22b_field_notes#294		Certain attacks stir up <c=orange>ash</c> . . .
22b_field_notes#295		Certain items <c=green>boost</c> Accuracy . . .
22b_field_notes#296		Certain items <c=green>boost</c> Evasion . . .
22b_field_notes#297		Certain moves <c=green>boost</c> Speed when . . .
22b_field_notes#298		Certain moves <icon=fieldChange,tts="become"> <c=orange>Chess Attacks</c>
22b_field_notes#299		Certain moves <icon=fieldChange,tts="become"> <c=orange>Striker Moves</c>
22b_field_notes#300		Certain moves <icon=fieldPlus,tts="inflict a"> <icon=fieldAllStat> . . .
22b_field_notes#301		Certain moves generate <c=orange>steam</c> . . .
22b_field_notes#302		Certain moves' Accuracy <icon=fieldChange> <c=green>100</c> . . .
22b_field_notes#303		Certain moves' Accuracy <icon=fieldChange> <c=green>85</c>
22b_field_notes#304		Certain moves' effect <icon=fieldChange> <c=green>8</c> turns
22b_field_notes#305		Certain stat moves' effect <icon=fieldUp,tts="boosted"> <c=green>+1</c> . . .
22b_field_notes#306		Cloud Nine slowly <c=green>boosts</c> random stats
22b_field_notes#307		Corrosion attacks <icon=fieldPlus,tts="additionally inflict a"> <icon=fieldAllStat>
22b_field_notes#308		Corrosion damage <icon=fieldUp> <c=green>x1.5</c>
22b_field_notes#309		Cosmic Power's effect <icon=fieldUp,tts="boosted">
22b_field_notes#310		Critical hit chance <icon=fieldUp,tts="increased"> when . . .
22b_field_notes#311		Critical hit rate <icon=fieldUp,tts="increased"> when . . .
22b_field_notes#312		Cut <icon=fieldUp> <c=green>x1.5</c>
22b_field_notes#313		Cut <icon=fieldUp> <c=green>x2</c> vs <icon=typeGRASS>
22b_field_notes#314		Cut, X-Scissor <c=red>reduces</c> <c=orange>Stage</c> by 1
22b_field_notes#315		Dancer <c=green>boosts</c> Speed and Sp.Atk . . .
22b_field_notes#316		Dark Void's Accuracy <icon=fieldChange> <c=green>100</c>
