map_0241#131		Now she stays home when I visit this place. 
map_0241#132		I caught another Pokémon friend for her, too!
map_0241#133		A Duskull I call Grim.
map_0241#134		I'm sure that'll make her feel better!
map_0241#135		It's written in an ancient language.
map_0241#136		It is believed to translate to:
map_0241#137		"The serpent of eternity holds all of the planets of the universe on its hoods. 
map_0241#138		When it uncoils, time moves forward and creation takes place.
map_0241#139		When it coils back, the universe ceases to exist."
map_0241#140		A depiction of Trillium aeternus set in stone. 
map_0241#141		Prominently used in the symbology of an ancient civilization, it is unknown what meaning this flower held.
map_0241#142		Yes
map_0241#143		No
map_0241#144		Plume
map_0241#145		Cover
map_0242#0		Oh, hello. I'm a scientist.
map_0242#1		I can turn fossils into living, breathing Pokémon!
map_0242#2		Ah, you come again!
map_0242#3		Let me know when you want me to revive a fossil for you.
map_0242#4		Okay. I'll see if I can revive your \v[3].
map_0242#5		Come back later.
map_0242#6		Aha, you're here! I've finished reviving your fossil.
map_0242#7		As I thought, it was \v[3]!
map_0242#8		You have no room left. Make room, then come see me.
map_0242#9		I managed to revive your fossil.
map_0242#10		However, what I brought back didn't live long...
map_0242#11		I'm so sorry.
map_0242#12		I told you, come back later. This does take time!
map_0242#13		This laboratory is funded by the proceeds of the Spinel Museum!
map_0242#14		Viewers like you make our efforts possible, and as thanks, you're free to use our services!
map_0242#15		It's an ice cream vending machine.\nWhich flavor would you like?\G
map_0242#16		\G...Wait, what?
map_0242#17		\GBlue Moon Ice Cream dropped down!
map_0242#18		\GVanilla Ice Cream dropped down!
map_0242#19		\GYou don't have enough money.
map_0242#20		\GChocolate Ice Cream dropped down!
map_0242#21		\GYou have no room left in the Bag.
map_0242#22		\GStrawberry Ice Cream dropped down!
map_0242#23		\GVanillite dropped down!
map_0242#24		There was no room for Vanillite...
map_0242#25		\GBerry Ice Cream dropped down!
map_0242#26		Hello, stranger! Come to marvel at my collection of Bug Pokémon?
map_0242#27		No? What a shame. 
map_0242#28		It's quite great, I assure you! 
map_0242#29		The Gym Leader Serra's son is even personally envious!
map_0242#30		Bennett and I are great friends of course. 
map_0242#31		I copy-- er, study from his notes on Bug-types all the time.
map_0242#32		By the by, do you have a Karrablast or Shelmet?
map_0242#33		I have plenty of both, of course, but they require a trade to evolve, and obviously I can't trade with myself. 
map_0242#34		If you have either of them, I'd be very interested in procuring their evolutions through you.
map_0242#35		I'm afraid that's not quite right.
map_0242#36		You'll do it? Sweet!
map_0242#37		\PN traded Karrablast for Shelmet!
map_0242#38		Heh, one more for my collection.
map_0242#39		\PN traded Shelmet for Karrablast!
map_0242#40		Neither? 
map_0242#41		Well, I suppose I can't expect the same quality collection of others as I do of myself.
map_0242#42		Do you know about the Gym Leader?
map_0242#43		Miss Serra used to be a famous model! She's so cool!
map_0242#44		I wonder why she always seems so sad though.
map_0242#45		We're normally very lucky in Spinel Town to have a strong Gym Leader like Serra. 
map_0242#46		She's beautiful and kind, and looks out for everyone!
map_0242#47		But I don't think even she can do anything against this chaos.
map_0242#48		It's amazing how quickly people can adapt to chaos.
map_0242#49		We used to be completely thrown off by things being out of place in this town, but now it totally feels like second nature.
map_0242#50		Serra retired to a Gym Leader position after her son was born.
map_0242#51		She didn't feel she could be a model anymore after that.
map_0242#52		Incidentally, her son is a little odd. 
map_0242#53		All he does is explore the forest or lock himself in his room all day.
map_0242#54		LADY: ...Um.
map_0242#55		All of my stuff-- I can't even...
map_0242#56		Uh... Hey, if you happen to see any of my stuff around, mind, like, bringing it back?
map_0242#57		I think there was... 
map_0242#58		My bed, my cabinet, the TV, two bookshelves, two chairs and the table.
map_0242#59		I would really, super duper appreciate it.
map_0242#60		I'll have Kadabra follow your energy, so if you see anything, just touch it and we'll teleport it back here. 
map_0242#61		I'm still missing...
map_0242#62		My bed,
map_0242#63		My cabinet,
map_0242#64		The TV,
map_0242#65		Two bookshelves,
map_0242#66		One bookshelf,
map_0242#67		Two chairs,
map_0242#68		One chair,
map_0242#69		The table,
map_0242#70		...and that should be everything!
map_0242#71		Looks like everything's back! 
map_0242#72		Well. Sort of everything.
map_0242#73		This actually isn't my cabinet.
map_0242#74		But whatever. I didn't have anything important in there anyway, and if anyone else has a problem with this, I'm sure we'll hear about it. 
map_0242#75		Also, I found this in it. 
map_0242#76		You should take it for your trouble.
map_0242#77		That's one of the new models, right?
map_0242#78		I hear that as long as it's on, it'll also prevent your Pokémon from levelling to the point of disobedience.
map_0242#79		Nifty, isn't it?
map_0242#81		There was also a note in there that says "freeexpall" but I have no idea what that would mean.
map_0242#82		Aaaalso I found some money in there, but that can be our little secret. 
map_0242#83		I like this cabinet.
map_0242#84		What a nice day to not have all of my stuff suddenly disappear!
map_0242#85		Haha!
map_0242#86		Did you know?
map_0242#87		The best place to train your Special Defense is in a hidden meadow within Chrysolia Forest!
map_0242#88		KADABRA: Kaaa...
map_0242#89		MCKREZZY: Oh? Don't tell me you've been looking for me.
map_0242#90		Sorry, kid, I don't do autographs. 
map_0242#91		Not off the clock, anyway.
map_0242#92		I'm here on a much-needed vacation.
map_0242#93		So from now until next month, I'm all about relaxation and recharging for my next recording session.
map_0242#94		This is a nice town, don't you think?
map_0242#95		Even if there's random stuff everywhere.
map_0242#96		I think it brings a much-needed sense of whimsy to the place.
map_0242#97		Though it would be nice if the attendant would show up already...
map_0242#98		MCKREZZY: Hey, I already said, no autographs.
map_0242#99		MCKREZZY: What the heck are you doin'?
map_0242#100		I'm definitely not gonna autograph your Pokémon, kid.  Forget about it.
map_0242#101		MCKREZZY: Wait, what?
map_0242#102		You got my Roggenrola back!
map_0242#103		Man, I'd given up on ever seeing it again.
map_0242#104		This is great! 
map_0242#105		Now I can totally get back to working on my single, "Boldorian Rhapsody"!
map_0242#106		Sorry for being so dismissive before.
map_0242#107		But, you know how fans can be.
map_0242#108		Well, maybe you don't.
map_0242#109		Anyway, you're all right, kid. See you around.
map_0242#110		MCKREZZY: You're all right, kid.
map_0242#111		But you know what's not all right?
map_0242#112		The total lack of service here.
map_0242#113		MCKREZZY: Hey, what?
map_0242#114		Don't tell me you want an autograph now after all. 
map_0242#115		Tch, geez. You all are incorrigible.
map_0242#116		All right, since you did me the favor of turning my Roggenrola back over to me, I'll make an exception for you.
map_0242#117		Here you go, kid.
map_0242#118		MCKREZZY: Seriously, no more of that though.
map_0242#119		MCKREZZY: God, they really take forever here, huh?
map_0242#120		Hey, you battle, right?
map_0242#121		Face off with me to kill some time. If you win, I'll give you something good.
map_0242#122		MCKREZZY: Hell yeah! Shine on!
map_0242#123	McKrezzy	Hey, not bad.
map_0242#124		MCKREZZY: Well, that was fun.
map_0242#125		Except for the whole losing part. Didn't really expect that.
map_0242#126		A deal's a deal though. Catch.
map_0242#127		MCKREZZY: Well, everything here has gone exactly how I didn't imagine it.
map_0242#128		Better luck in your endeavors, starshine.
map_0242#129		MCKREZZY: Tch, that's no fun.
map_0242#130		MCKREZZY: Some vacation this has turned out to be.
map_0242#131		I hope my family's having a better time than I am. 
map_0242#132		My nephew tends to get himself in trouble a lot.
map_0242#133		Oh well, he'll be fine.
map_0242#134		Hi there!
map_0242#135		I really love Eeveelutions!
map_0242#136		They're so cute and colorful... Oooh I wish I could just pet all of them!
map_0242#137		I don't know who you are, but can you live out my dream for me?
map_0242#138		If you go and pet all the Eeveelutions for me, I'll give you something special!
map_0242#139		...Though, really, you'll already have something special with all the love you'll receive.
map_0242#140		And it doesn't count if it's your own Eeveelutions!
map_0242#141		It's important to pet them too, but you also have to make sure to find and spread the bliss with other Trainer's Eeveelutions!
map_0242#142		Sharing is caring... about Eevee!
map_0242#143		Are you out there petting?
map_0242#144		I can only imagine the joy you're experiencing....
map_0242#145		By the way, it doesn't count if it's your own Eeveelutions!
map_0242#146		Oh my gosh you've done it.
map_0242#147		You've pet all of them.
map_0242#148		You don't have to tell me.
map_0242#149		I can see it in your eyes.
map_0242#150		I can feel it in your heart.
map_0242#151		I can't not give this to you.
map_0242#152		You truly deserve it.
map_0242#153		Wear it with pride.
map_0242#154		You are so blessed. I am not worthy.
map_0242#155		In fact, if you want to be even more blessed...
map_0242#156		The next time someone asks you for a password, try saying "eeveeplease"!
map_0242#157		You might find something good when choosing a new partner!
map_0242#158		Vanilla - $400
map_0242#159		Chocolate - $700
map_0242#160		Strawberry - $1000
map_0242#161		Cancel
map_0242#162		Vanilla - $1000
map_0242#163		Karrablast
map_0242#164		Shelmet
map_0242#165		No thanks
map_0242#166		Yes
map_0242#167		No
map_0243#0		...Is it over?
map_0243#1		Is the wild ride finally over?
map_0243#2		I think the building jumping around broke some of the merchandise in the back...
map_0243#3		If you feel sorry for us, buy something!
map_0243#4		It's a flying PokéMart! 
map_0243#5		I came to pick up some Potions and then poof! 
map_0243#6		We were magically somewhere else! 
map_0243#7		Let's go somewhere else! 
map_0243#8		I wanna see Orre-- no, Kalos!
map_0243#9		Specially-pressed curative essential oils here!
map_0243#10		You can only get these around here, you know!
map_0243#11		Keep the locals in mind, would you?
map_0243#12		Especially in these wild times...
map_0244#0		Zzz...
map_0244#1		SAPHIRA: All right, here's the plan.
map_0244#2		Meteor still needs to be stopped, and Laura still needs to be saved.
map_0244#3		Meteor still needs to be stopped, and the twins still need to be saved.
map_0244#4		Meteor still needs to be stopped, and the girls still need to be saved.
map_0244#5		Meteor still needs to be stopped, and Laura needs to be taken home.
map_0244#6		LAURA: It's not that far........ 
map_0244#7		I can easily take myself there.
map_0244#8		SAPHIRA: No chance. 
map_0244#9		I'm not taking any risk of you getting hurt again. 
map_0244#10		So, \PN, I'm going to leave dealing with Meteor and the PULSE Abra to you. 
map_0244#11		I'll take Steelix, dig around to the other side of the mountain, and bust Laura free.
map_0244#12		I'll take Steelix, dig around to the other side of the mountain, and bust the twins free.
map_0244#13		I'll take Steelix, dig around to the other side of the mountain, and bust Charlotte free.
map_0244#14		I'll escort Laura back home and then be right behind you.
map_0244#15		Get in there, terminate that Abra, and get out ASAP. 
map_0244#16		From the sound of it, their real leader is coming any time now. 
map_0244#17		If she gets here, it's only going to be trouble for us.
map_0244#18		Understood?
map_0244#19		Let's move.
map_0245#0		"PULSE-07"
map_0245#1		SAPHIRA: Sigmund.
map_0245#2		You're going to pay for everything you've done.
