map_0832#144		For myself, I am filled with peace at having the opportunity to be that person.
map_0832#145		I can think of few greater joys than being able to share a heartfelt meal with my family.
map_0832#146		After all, that is exactly what each of you are.
map_0832#147		Bizarre, unconnected, and altogether makeshift,
map_0832#148		You are the family I hold dear.
map_0832#149		I wouldn't have it any other way.
map_0834#0		aha--
map_0834#1		ahahahaha~
map_0834#2		SUICUNE: Suiiiiiiii!
map_0834#3	Suicune	Suiiiiiii!
map_0834#4		SUICUNE: Su....
map_0834#5		Cune!
map_0834#6		RAIKOU: Raiiii...
map_0834#7	Raikou	Kou! Kouuu!
map_0834#8		RAIKOU: Kou!!!
map_0835#0		RINGMASTER: Wait, come back--
map_0835#1		Ugh!
map_0835#2		RINGMASTER: Finally...
map_0835#3		Now listen here, you... whatever you are!
map_0835#4		You caused quite a ruckus at my--
map_0835#5		Hey, get back here; I was trying to chastise you!!!
map_0835#6		Huh?
map_0835#7		RINGMASTER: Uh, hi, \PN!
map_0835#8		How long have you been there?
map_0835#9		Heard you fell out of the world or something...
map_0835#10		Uhhh, well, no, this is great! I could use your help!
map_0835#11		You see, people at my circus keep seeing this thing running around Route 3, and if it's not "Oh no, what's that?!" then it's "Come on, let's go find it!"
map_0835#12		It's just horrible for business!
map_0835#13		So I decided I'd put a stop to it myself!
map_0835#14		But as you can see it's just been giving me the run-around...
map_0835#15		Dad would be so disappointed if he saw me flailing about like this...
map_0835#16		He always--
map_0835#17		RINGMASTER: Um?!
map_0835#18		RINGMASTER: Did that Pokémon just poof into existence right in front of us?!
map_0835#19		Uh-- okay, change of plans!
map_0835#20		I'll keep chasing the first Pokémon; you deal with that one!
map_0835#21		I came here to have less problems, not more!
map_0835#22		RINGMASTER: We got them!
map_0835#23		All right, now's our chance!
map_0835#24		RINGMASTER: Wait, another one?!
map_0835#25		RINGMASTER: Oh no, they look ready to fight!
map_0835#26		Waitwaitwait, hold on, let's talk about this!!!
map_0835#27	One for All	Ziah--
map_0835#28	for One	Kou...
map_0835#29		RINGMASTER: Are you kidding me?!
map_0835#30		All that and they still get away?!
map_0835#31		AND one's back in the outside world?!
map_0835#32		What even was the point?
map_0835#33		And why is it always something?
map_0835#34		Maybe it's time to throw in the hat.
map_0835#35		You know, I try to make him proud-- I really do.
map_0835#36		I just--
map_0835#37		I didn't ask for this.
map_0835#38		I like performing! 
