map_0858#527		EUSTACE: Preposterous.
map_0858#528		I've seen Dunsparce with more deductive ability than you.
map_0858#529		I'll prove the difference in our intellect forcibly.
map_0858#530		This is balderdash. Someone see this farce put out at once! I insist!
map_0858#531		EUSTACE: A classic caper, isn't it?
map_0858#532		The detective-- the thief.
map_0858#533		Do not think yourself commendable.
map_0858#534		I would've done it much better.
map_0858#535		Next time you attempt a heist, contact me.
map_0858#536		For 95% of the profits, I'll see it done flawlessly.
map_0858#537		The cop-- the thief.
map_0858#538		MAXWELL: Are we doing this again?
map_0858#539		CHIEF: Is Maxwell the culprit?
map_0858#540		MAXWELL: I should've figured you'd be determined to stand against me to the bitter end.
map_0858#541		So be it! Let's rage it out like a wildfire!
map_0858#542		Another loss, then... Hmph.
map_0858#543		ARCHER: It's quite obvious that I would be the wrong decision, but go on if you will.
map_0858#544		CHIEF: Is Archer the culprit?
map_0858#545		ARCHER: So you've made your choice-- and a wrong one.
map_0858#546		Fear not, \PN.
map_0858#547		I won't let you make the wrong choice!
map_0858#548		Do you even understand the consequences of your actions?
map_0858#549		MAXWELL: I see what you've done.
map_0858#550		ARCHER: It looks like you're the real Aqua Gang now.
map_0858#551		JULIA: C'mon, you wouldn't actually do me in like this-- after everything we've been through?
map_0858#552		All the fun times, the explosions--
map_0858#553		Or no, I suppose that's the problem here, huh...
map_0858#554		CHIEF: Is Julia the culprit?
map_0858#555		JULIA: I am heartbroken!
map_0858#556		This is betrayal!
map_0858#557		I won't take this lying down!
map_0858#558		\PN, prepare for a counter-assault!
map_0858#559		Nooo! My freedom-- My freedom is slipping away!
map_0858#560		JULIA: Water you doing?!
map_0858#561		You have to check your bag quickly, or we're all shore to be in trouble!
map_0858#562		If you can't search yourself, I can do a pat-drown on you!
map_0858#563		But seriously, if it keeps overflowing, this investigation's going to be all washed up!
map_0858#564		Dive into your bag now!
map_0858#565		The Blue Orb could not be found in the possession of any of the primary suspects, but it's possible it was hidden somewhere like the Red Orb!
map_0858#566		The Blue Orb... Could it be?
map_0858#567		The chief has ordered that no one here is to leave the car until the situation is resolved.
map_0858#568		CHIEF: Report!
map_0858#569		CONDUCTOR: I have the Red Orb right here!
map_0858#570		I was trying to see what repairs I could make to the engine, and I just...
map_0858#571		Found it, inside.
map_0858#572		CHIEF: Inside the engine, you say?
map_0858#573		CONDUCTOR: Yes, sir.
map_0858#574		I have no idea how it could have gotten there-- the front end wasn't even accessible until I cleared away some of the debris.
map_0858#575		CHIEF: Give it here.
map_0858#576		CHIEF: Hrrrm...
map_0858#577		I see! There's not a mark on it!
map_0858#578		Even if it were sturdy enough to remain undamaged, if it were present at the time the engine exploded, we'd expect to see some kind of soot or grime on it!
map_0858#579		This must have been placed in the engine at some point after the initial destruction!
map_0858#580		EUSTACE: Obviously. 
map_0858#581		Even a Basculin could deduce that.
map_0858#582		CHIEF: Silence, child.
map_0858#583		You'll speak when spoken to.
map_0858#584		EUSTACE: And whenever else I please.
map_0858#585		CHIEF: Officer, did your search yield anything?
map_0858#586		OFFICER: No, sir!
map_0858#587		We thoroughly searched all six primary suspects, and there is no sign of the Blue Orb!
map_0858#588		CRAUDBURRY: And you violated at least EIGHT privacy laws in the process!
map_0858#589		Young man couldn't resist getting a pat and feel in on this lady, could you?
map_0858#590		Can't say I blame you, but I don't want your GRUBBY PAWS coming near me any time in the future!
map_0858#591		OFFICER: I took no pleasure in it, ma'am.
map_0858#592		With all due respect, I would rather eat the entire Tourmaline Desert one spoonful of sand at a time than touch you again.
map_0858#593		CRAUDBURRY: You FOUL-MOUTHED BARBARIAN!
map_0858#594		When we get back to the city, I'll SUE YOU SIDEWAYS!
map_0858#595		I'll make you REGRET the day you ever crawled out of your mother's STINKING HOLE and--
map_0858#596		CHIEF: Ma'am.
map_0858#597		If you speak one more word, I will personally throw you out of this train and strand you in the desert.
map_0858#598		CHIEF: The Red Orb was found at the opposite side of the train from where it was stolen.
