map_0857#87		Very well,
map_0857#88		We shall begin treatment for "Sorrow" posthaste.
map_0857#89		-"O" becomes... "5"- 
map_0857#90		FLORINIA: The subject appears to be suffering an especially irrational affliction now...
map_0857#91		She reports feeling much lighter than normal, though all metrics indicate her body weight is unchanged.
map_0857#92		The corners of her lips have forcibly been turned upwards, and her body appears to move with uncharacteristic looseness.
map_0857#93		At its most extreme, the patient is even prone to involuntarily emitting a cacophonous sound, disruptive to respiratory functions.
map_0857#94		Even the best scientists in the field have yet to ascertain the evolutionary purpose of this bizarre phenomenon.
map_0857#95		What could have happened...?
map_0857#96		FLORINIA: "Joy"?
map_0857#97		Impossible.
map_0857#98		No-- improbable.
map_0857#99		I suppose for the sake of proper treatment, we must rule nothing out...
map_0857#100		But how could the subject have been exposed to and infected with "Joy"...?
map_0857#101		This is-- a disaster.
map_0857#102		I--
map_0857#103		We must seek help at once.
map_0857#104		-"R" becomes... "@"- 
map_0857#105		-It's working!-
map_0857#106		-By helping her understand what she's feeling, we've moved even deeper into her heart!-
map_0857#107		-But it's truly a shame... Why has she only acknowledged negative emotions so far?!-
map_0857#108		-If I can still help, say the word!-
map_0857#109		-"V" becomes... "T"- 
map_0857#110		-"W" becomes... "#"- 
map_0857#111		FLORINIA: The patient appears to be wholely consumed by a new syndrome.
map_0857#112		Her pupils have dilated, and she appears to need to lean forward at all times as if pulled in by something.
map_0857#113		The patient reports single-minded purposeness-- a proclivity to dedicate herself entirely to and be possessed of a given task.
map_0857#114		Most regrettably, the specifics of said task seem to be out of her control-- or else this affliction might have been a fortuitous development for productivity.
map_0857#115		FLORINIA: ...Indeed?
map_0857#116		The patient has been diagnosed with "Passion"...
map_0857#117		A double-edged sword.
map_0857#118		On one hand, even whimsically applied to the random subjects which this "Passion" seems to append itself to, it can prove a useful tool in many circumstances.
map_0857#119		Statistics indicate that following "Passion" may result in an overwhelmingly significant number of benefits, ranging from production to personal health.
map_0857#120		However, it would be more ideal were a different individual afflicted with this "Passion".
map_0857#121		For this subject in particular to have developed it is a severe risk.
map_0857#122		We shall consider the safest way to proceed.
map_0857#123		-I have achieved confusion!-
map_0857#124		-She finally unlocked some positive emotions, but she doesn't seem happy about it at all!?-
map_0857#125		-How could this be!?-
map_0857#126		-You're almost there!-
map_0857#127		-Give her the final push!-
map_0857#128		FLORINIA: The logical fallacy inherent:
map_0857#129		Due to the subject's "Fear", she decided to repress various other emotional afflictions within herself.
map_0857#130		However, the presence of "Fear" in and of itself belies one more, deeper, base desire.
map_0857#131		An effective mechanism for survival, to be sure-- but where emotions are all, themselves, tools for survival, the suppression of them remains veritably maladaptive.
map_0857#132		It is thus reasoned that the priority granted to "Fear" which permitted it to supercede all others and thus dissociate them from the subject must not have been a simple matter of survival.
map_0857#133		Given the circumstances, perhaps a social pressure or need instead--
map_0857#134		But that would be...
map_0857#136		"Love."
map_0857#137		All of this-- everything was hidden because this subject wanted--
map_0857#138		B-because I wanted--
map_0857#139		To be loved.
map_0857#140		Not in the twisted way that Amy asked of Tania.
map_0857#141		I didn't want that from her.
map_0857#142		I just wanted us--
map_0857#143		All of us--
map_0857#144		To stay together as friends.
map_0857#145		Acceptance,
map_0857#146		Belonging,
map_0857#147		That kind of love.
map_0857#148		It was always feelings getting in the way.
map_0857#149		Amy's depression.
map_0857#150		Tania's resentment.
map_0857#151		Julie's... whatever it is that makes her drawn exclusively to disasters.
map_0857#152		My weakness.
map_0857#153		I thought if-- I wasn't letting myself get so pulled down by my emotions,
map_0857#154		If I hadn't burned Tania with them--
map_0857#155		And I knew it was a burden, but what else was I supposed to do?
map_0857#156		Maybe everything could have been all right.
map_0857#157		In hindsight, it was naive.
map_0857#158		It would never have worked.
map_0857#159		Tania's burden was Amy.
map_0857#160		I didn't help, but it wasn't me who pushed her to the breaking point.
map_0857#161		And I chose to internalize it.
map_0857#162		Maybe it was easier to internalize it than to accept that the situation was helpless.
map_0857#163		Control groups exist specifically to dissolve illusions of false control, but we don't have that luxury for our own social circles.
map_0857#164		In the end I cut off my emotions-- the things that told me I should want to feel love-- for the sake of earning it.
map_0857#165		A devil's deal.
map_0857#166		It was stupid.
map_0857#167		It was so, so stupid...
map_0857#168		FLORINIA: I should go.
map_0857#169		I have to process all this.
map_0857#170		I feel guilt that you've been drawn into my emotional conflicts for this long already,
map_0857#171		But relief that I've at least acknowledged them.
map_0857#172		Maybe doing so is all that is necessary.
map_0857#173		Farewell for now.
map_0857#174		FLORINIA: And thank you.
map_0857#175		Though I would prefer it if you didn't share what happened here with the others...
map_0857#176		It will probably be important for me to do so myself.
map_0857#177		-You have done it!-
map_0857#178		-And now Latios is here too!-
map_0857#179		LATIOS: Tioooooo~!
map_0857#180		LATIAS: -Thank you for going along with our game and helping the other human!-
map_0857#181		-To be honest, Latios was never corrupted!-
map_0857#182		-We were just playing a trick to encourage you to help that girl!-
map_0857#183		-Being trapped in those energy fields, what you call Anomalies, is kind of like living in a dream!-
map_0857#184		-But we couldn't wake up!-
