map_0807#72		She tried, over extended, and fell.
map_0807#73		And so she met the rocky valleys of this mountain range, face first.
map_0807#74		CHARLOTTE: You wanna join her?
map_0807#75		SIRIUS: I'm sure you would be all too happy for me to, Belrose.
map_0807#76		CHARLOTTE: And what's that supposed to mean?
map_0807#77		SIRIUS: Oh?
map_0807#78		You don't have any vendetta on me yourself?
map_0807#79		CHARLOTTE: What are you talking about?
map_0807#80		SIRIUS: Here I assumed you already knew.
map_0807#81		I suppose no one found out, or no one bothered to mention it.
map_0807#82		CHARLOTTE: Do you want me to say 'what' again, or should I just start saying it in different languages and hope you eventually understand?
map_0807#83		If you're going to say something, then say it already.
map_0807#84		SIRIUS: I knew your parents, Belrose.
map_0807#85		I knew of their home by the lake.
map_0807#86		Back then I wondered if I should have waited for you to return from your escapade with that Vulpix first.
map_0807#87		It would have been preferable to burn the whole family together.
map_0807#88		The fewer loose ends, the better.
map_0807#89		But in the end, there was no time.
map_0807#90		Your oldest sister was more deft at escaping than I imagined, but my primary targets were dealt with nonetheless.
map_0807#91		I confess, I was almost looking forward to whatever venom you'd pathetically sputter when you finally reached me.
map_0807#92		But to think you never knew.
map_0807#93		I suppose I covered my tracks better than I hoped.
map_0807#94		CHARLOTTE: ...
map_0807#95		Really?
map_0807#96		You're trying to tell me that after all these years of, oh, basically, basing my entire personality around the guilt of having killed my parents,
map_0807#97		That it was you the whole time?
map_0807#98		Seriously?
map_0807#99		SIRIUS: You may believe what you wish.
map_0807#100		Delude yourself if you must. 
map_0807#101		Many do.
map_0807#102		CHARLOTTE: Yeah, whatever, you're clearly very superior to God and everyone else.
map_0807#103		Anyway, if you want to hear my 'venom' so badly, then listen up, because I'm only going to say this once:
map_0807#104		Fuck you.
map_0807#105		SIRIUS: That one never disappoints, does she.
map_0807#106		Nothing like her elder sister.
map_0807#107		If only she knew, she would be well beyond furious.
map_0807#108		SAPHIRA: Believe me, she is.
map_0807#109		SAPHIRA: Behind me, girl.
map_0807#110		AYA: R-right...
map_0807#111		SIRIUS: So you managed to drag yourself back into this place.
map_0807#112		SAPHIRA: Good thing, too.
map_0807#113		At least I get revenge on someone today.
map_0807#114		\PN, I'm down some Pokémon.
map_0807#115		Take care of his for me, will you?
map_0807#116		SIRIUS: Hah, do you truly think it will be that simple?
map_0807#117		TITANIA: So, the Sapphire Bracelets were theirs.
map_0807#118		SIRIUS: How astute.
map_0807#119		I knew from my own experience already that such an item could never be harmed by a mere fire.
map_0807#120		So I destroyed everything in the way, and had only to sift through ashes for it.
map_0807#121		TITANIA: And somehow I found them first.
map_0807#122		SIRIUS: Oh? So that's why.
map_0807#123		No matter.
map_0807#124		They've made their way back to our hands properly by now.
map_0807#125		TITANIA: They've what?
map_0807#126		I gave them to...
map_0807#127		SIRIUS: Yes, and I'm told \PN quite willingly gave them up in their hypnosis.
map_0807#128		TITANIA: ...
map_0807#129		SIRIUS: As you can see, all is bound to end with us as the victors.
map_0807#130		That is the way the world turns,
map_0807#131		For that is the way that she makes it turn.
map_0807#132		HARDY: I ain't gonna let that happen...
map_0807#133		SIRIUS: We do not require your permission.
map_0807#134		TITANIA: Like I said before, there's only one person here who is capable of doing anything about this.
map_0807#135		And she's already given up.
map_0807#136		AYA: W-wait, do you mean...
map_0807#137		TITANIA: Yes, you.
map_0807#138		AYA: What do you expect me to do?
map_0807#139		I'm the hostage here!
map_0807#140		TITANIA: Frankly, I expect you to continue being useless.
map_0807#141		But if we set expectations aside, I'd say you could actually work towards finding a way out of the situation yourself,
map_0807#142		Instead of just waiting to be rescued like a storybook damsel.
map_0807#143		But you've already resigned yourself to the label of helpless prisoner.
map_0807#144		And there's nothing any of us can do about that,
map_0807#145		No matter how much some of us may think we want to.
map_0807#146		HARDY: What do you mean "think" we want to?
map_0807#147		Of course I wanna help her!
map_0807#148		But...
map_0807#149		TITANIA: But you can't, and your motivations are skewed.
map_0807#150		End of discussion.
map_0807#151		AYA: I...
map_0807#152		Uh...
map_0807#153		I don't--
map_0807#154	Rod	Ugh...
map_0807#155		HARDY: AYA!!!
