map_0036#354		This one has so many of them........
map_0036#355		I’ve heard that Sawsbuck with more flowers tend to grow at a slower pace. 
map_0036#356		While such a journey may take a little bit of patience........ 
map_0036#357		I'd like to think the time it takes is worth the beauty at the end, even to the Pokémon.
map_0036#358		LAURA: A Wormadam........ They’re quite underappreciated, I think.
map_0036#359		Somewhat sweet-smelling........ like freshly grown grass. 
map_0036#360		They’re adaptable, willing to change and grow-- to blossom with its surroundings. 
map_0036#361		I hope that tendency to change comes from the joy of trying something new rather than fear and pressure to adapt.
map_0036#362		........If you do have to change before I'm done with my sample, leave your old coat where I can find it, okay?
map_0036#363		LAURA: Oh! A Lilligant! I have one of my own, did you know?
map_0036#364		Of course, I've already sampled mine for the mix, but let me visit at yours still!
map_0036#365		As two people can smell different, so can two Lilligant.
map_0036#366		And in my opinion, they really are the crème de la crème of head notes.
map_0036#367		The saffron of soliflores!
map_0036#368		I would love to hear the story of how you and your Lilligant bonded. 
map_0036#369		They're notoriously difficult to care for, after all, but yours appears to be in full bloom.
map_0036#370		I met mine as a Petilil, back at my family's old house, but I didn't call her mine until after she evolved.
map_0036#371		She was so shy!
map_0036#372		She showed me where best to start my garden. 
map_0036#373		Oh, how it grew! 
map_0036#374		But I didn't see her again for a long time after that.
map_0036#375		Not until I was sick for longer than usual-- it wasn't that unusual-- and I was certain the plants wouldn't last.
map_0036#376		I tried to tell Saphira what to do........ but she could kill even a plastic houseplant. 
map_0036#377		They were doomed, I was sure........
map_0036#378		........Until I heaved myself over the windowsill from my room on the second floor--
map_0036#379		It was right on the back corner, a perfect view of the plot--
map_0036#380		And saw Lilligant tending to the garden.
map_0036#381		Her flower wasn't in bloom yet, but I knew what I saw.
map_0036#382		I fell down in shock, and Mom must've heard the thud my rump made. 
map_0036#383		She came rushing up at once, and I cried and demanded she take me outside........
map_0036#384		Lilligant was gone by the time we got out there, of course. 
map_0036#385		Mom said "Come in," and I said "No," and clung to the fencepost for dear life.
map_0036#386		"There was no Lilligant," they told me. "You're seeing things."
map_0036#387		But I planted my roots. 
map_0036#388		Eventually Charlotte cried louder than me-- she was still tiny at the time-- and I was permitted to my temper tantrum.
map_0036#389		Saphira snuck me cookies and a coat. 
map_0036#390		We tried to make a tent out of it but it wasn't any good. 
map_0036#391		We slept outside that night and she made sure no prying parents took me from my post when I got too sleepy to protest. 
map_0036#392		I woke up to the sunrise, still sick and half-delirious, 
map_0036#393		But Lilligant was there too.
map_0036#394		Saphira was-- I believe the word Dad used was "zonked" out. 
map_0036#395		She slept face down in fertilizer.
map_0036#396		Lilligant and I worked on the garden until we heard Mom stir. 
map_0036#397		She tried to slip away, and I begged her to stay.
map_0036#398		Truthfully, I think she didn't have the heart to tell my kid self "No". 
map_0036#399		Could you?
map_0036#400		But she was seen in her moment of indecision. So the choice was made for her.
map_0036#401		She and Saphira teamed up after that. 
map_0036#402		My Dad said he had hayfever, but I think what he was really allergic to was their fiery spirit.
map_0036#403		Sick or not, I wanted to work in the garden, and so they made it happen.
map_0036#404		Little by little, it all got better.
map_0036#405		The garden, my health, and her flower........
map_0036#406		By the time one blossomed, they all did.
map_0036#407		There was never any going back from there. 
map_0036#408		Even as a kid, I knew that.
map_0036#409		It's the same for you, isn't it?
map_0036#410		She joined you because she wants to fight. She wanted to help you.
map_0036#411		See her through to the end, won't you?
map_0036#412		It's difficult to care for them as a busy Trainer though, isn't it?
map_0036#413		This one is telling me that she'd love to spend more time at your side. 
map_0036#414		She wants to earn her sunlight. 
map_0036#415		She wants to earn your trust, 
map_0036#416		But she needs a little more support to make it there.
map_0036#417		Don't let her waste away in a PC Box, okay? 
map_0036#418		The PCs-- they do everything they can to keep the Pokémon comfortable.
map_0036#419		I know this because I've worried about and researched it extensively.
map_0036#420		But she joined you because she wants to fight. She wanted to help you.
map_0036#421		She'll bloom best at your side.
map_0036#422		LAURA: Oh, this is that rare Lilligant form from Sinnoh! 
map_0036#423		I have a Lilligant myself, that I already added to the mix, but this form is different enough-- to say nothing of each individual Lilligant’s differences. 
map_0036#424		Hisuian Lilligant, like this, have a scent that’s supposed to be more energizing compared to their more widespread counterpart.
map_0036#425		It's wonderful in its own way!
map_0036#426		Isn’t it odd how regional variants can exist here in Reborn?
map_0036#427		I'm not sure if you got your Lilligant here-- you simply must tell me where if so--
