map_0560#2		I'm up here investigating how we can reappropriate this plant for the City Restoration Project.
map_0560#3		Or... I would be, but the room to the generator in the back seems to be locked.
map_0560#4		I've already called down to the Grand Hall, and no one seems to have it.
map_0560#5		And this building belonged to the Yureyu Company, so they would have the key, only...
map_0560#6		There is the small problem that they no longer exist.
map_0560#7		Maybe it's impossible after all...
map_0560#8		\PN flashed the Yureyu key.
map_0560#9		TECHIE: Ehh? Do you mean that that key is to the plant generator?
map_0560#10		How in the world did you find it? This is wonderful!
map_0560#11		You go ahead and unlock the place and have a look around and I'll report back to the city that we can make progress!
map_0560#12		Oh! And hold onto this while you do.
map_0560#13		I found it when I was digging around in there.
map_0560#14		I'm not sure what it is, but it could be important.
map_0560#15		Much obliged; take care!
map_0560#16		"Yureyu Power Plant"
map_0560#17		The door is locked.
map_0563#0		Doubting me, of all people? You've got some nerve!
map_0563#1		I'll bend your body so in-half that you're stuck in a bowing position for the rest of your life!
map_0563#2		Oh, you wanna take me on too!?
map_0563#3	Akane	Unbreaking spirit!
map_0563#4		\PN won a bonus!
map_0563#5		I can still keep going!!!
map_0563#6		You're still two thousand lightyears away from me!
map_0563#7		When you and I face each other like this, we are one in both body and mind.
map_0563#8		I can easily see what you're thinking!
map_0563#9		Ho-- A new challenger appears?!
map_0563#10		Do you dare face me!?
map_0563#11	Nathaniel	Unflinching power!
map_0563#12		I will never stop fighting!!!
map_0563#13		Hah! Cower in your lack of power!
map_0563#14		This place really emptied out when...
map_0563#15		Well, you know.
map_0563#16		But for those of us that are still here, it's just proof that we will never, ever bow out.
map_0563#17		Willpower is putting one foot in front of the other, every day, even when it's the absolute last thing you want to do.
map_0563#18		That's what Victoria taught me.
map_0563#19		Let's show Kiki just how strong our willpower is!
map_0563#20		VICTORIA: Everyone can see this bowl, right?
map_0563#21		So, I'm going to put some rocks into this bowl.
map_0563#22		VICTORIA: ...There, that should do it.
map_0563#23		Does anyone think I can fit more into the bowl?
map_0563#24		VICTORIA: ...Anyone?
map_0563#25		HIKER: Looks full to me.
map_0563#26		BLACKBELT: Yeah, no way.
map_0563#27		VICTORIA: Right.
map_0563#28		Except...
map_0563#29		Say, rather than rocks, I now fill it with sand...
map_0563#30		VICTORIA: ...There was quite a bit of room in there after all, wasn't there?
map_0563#31		HIKER: I, uh, assumed you meant rocks...
map_0563#32		VICTORIA: Gotcha~
map_0563#33		But, now-- I mean, it's packed to the brim.
map_0563#34		There's no way anything else will fit into it, right?
map_0563#35		YOUNGSTER: No...?
map_0563#36		NATURE GIRL: It's full.
map_0563#37		VICTORIA: Tsk, tsk, tsk.
map_0563#38		But what if I were now to pour some water into the bowl?
map_0563#39		NATURE GIRL: Okay, that's cheating.
map_0563#40		VICTORIA: Perhaps,
map_0563#41		But then, who is making the rules?
map_0563#42		Now let's do something else.
map_0563#43		First, I'll empty the bowl; we're starting over...
map_0563#44		VICTORIA: Okay, now as you can see, I've filled the bowl with sand from the get-go.
map_0563#45		Can I fit any rocks into this bowl?
map_0563#46		HIKER: If it's specifically rocks, no. Surely not.
map_0563#47		VICTORIA: Correct.
map_0563#48		When we start with the rocks, there's room for the sand.
map_0563#49		When we start with the sand, there's no room for rocks.
map_0563#50		You can think of the sand as our everyday responsibilities.
map_0563#51		Work, house chores, and so on.
map_0563#52		If we prioritize them, we have no room for other things.
map_0563#53		But if we prioritize the rocks, which we can think of as things we truly enjoy-- our passions and aspirations...
map_0563#54		Well, the sand finds a way regardless, doesn't it?
map_0563#55		YOUNGSTER: What about the water?
map_0563#56		VICTORIA: The water...
map_0563#57		I prefer to think of it as the people we care about.
map_0563#58		There's always room for them.
map_0563#59		RANGER: Excuse me?
map_0563#60		VICTORIA: How can we help you?
map_0563#61		RANGER: We're from the Johto Region...
map_0563#62		Er, we heard something about some kind of famous spiritual counselor out here?
map_0563#63		We were hoping to study with her.
map_0563#64		VICTORIA: ...Ah, I'm sorry.
map_0563#65		If you mean Kiki, I'm afraid she's no longer with us.
map_0563#66		RANGER: No, no, no that ain't it--
map_0563#67		Her name was, uh, Victoria?
map_0563#68		VICTORIA: ...Oh?
map_0563#69		...Oh!
