map_0494#14		So here's what's going to happen.
map_0494#15		I'm going to kill you.
map_0494#16		TITANIA: There. The person you were, is now dead.
map_0494#17		And you're both going to go somewhere far, far away, forget all of this ever happened, and truly start living for yourselves.
map_0494#18		Am I clear?
map_0494#19		Then go.
map_0494#20		TITANIA: That's really not nearly as satisfying as just killing them outright.
map_0494#21		TITANIA: I'll leave the door to you.
map_0494#22		TITANIA: Oh, you're done already.
map_0494#23		You'll have to excuse me if I'm a little reckless with what little energy I have.
map_0494#24		TITANIA: Anyway, I'll leave the door to you.
map_0495#0		BERYL SHUTTER UNLOCKED
map_0495#1		CONTROL OFFICE UNLOCKED
map_0495#2		"Control Office"
map_0495#3		Locked.
map_0496#0		"Control Office"
map_0496#1		Locked.
map_0496#2		BERYL SHUTTER UNLOCKED
map_0496#3		CONTROL OFFICE UNLOCKED
map_0496#4		TITANIA: I'll go ahead.
map_0496#5		TITANIA: Are you fucking kidding me?
map_0496#6		TITANIA: So I'm the one stuck again. Perfect.
map_0496#7		Is this supposed to be some kind of metaphor?  Because I'm not getting it.
map_0496#8		Looks like the water control for this room is here, but that's not going to do me much good.
map_0496#9		I'll take care of that. You see if you can make any headway.
map_0496#10		And don't you DARE think about leaving me behind.
map_0496#11		TITANIA: Find anything yet?
map_0496#12		So it was the main turbine after all.
map_0496#13		They're too predictable.
map_0496#14		With that out of the way, we should be able to flush the system.
map_0496#15		Let's do this.
map_0497#0		SHADE: Forget not:
map_0497#1		Four screens foretold four souls' fortune forsaken,
map_0497#2		For, forsooth, from foreshadowed, only two will be taken.
map_0497#3		N. OBSIDIA SHUTTER UNLOCKED
map_0498#4		Locked.
map_0499#0		ONYX SHUTTER UNLOCKED
map_0499#1		My present duty is fulfilled. You shall be bothered by me no longer.
map_0500#0		CORAL SHUTTER UNLOCKED
map_0500#1		It should've been me...
map_0501#0		OPAL SHUTTER UNLOCKED
map_0501#1		SANDY: Hey! What gives?!
map_0501#2		You almost soaked me!
map_0501#3		Skip cleaning the water on this file? 
map_0502#0		\PN obtained PULSE Read-Out 03!
map_0502#1		PULSE Dex updated!
map_0502#2		"System Storage"
map_0502#3		Locked.
map_0502#4		PERIDOT SHUTTER UNLOCKED
map_0502#5		PERIDOT GATE ACTIVATED
map_0502#6		SYSTEM STORAGE UNLOCKED
map_0503#0		LAPIS SHUTTER UNLOCKED
map_0503#1		We are the saviors. It is our Lord who shall be redeemed.
map_0503#2		You will regret your heresy one day.
map_0504#0		"Beryl Water Grid"
map_0504#2		\PN used the Beryl Grid Key.
map_0505#0		"Control Office"
map_0505#2		BERYL SHUTTER UNLOCKED
map_0505#3		CONTROL OFFICE UNLOCKED
map_0505#4		TITANIA: So the whole city should be running clean now.
map_0505#5		Amaria would be proud.
map_0505#6		Now let's make sure she wakes up to see it.
map_0505#7		TITANIA: Hah.
map_0505#9		You can't see it from where you are, but one of the gates in the back of this room just turned on.
map_0505#10		There's a line of them. I'm guessing each one corresponds to a room in this facility.
map_0505#11		Once the water is clear, they activate.
map_0505#12		When those are open, I should be able to get out of here. 
map_0505#13		So looks like it's up to you, kid. 
map_0506#0		The shattered glass hurt \PN!
map_0506#1		Welcome to Miss Serra Voclain's mirror arena!
map_0506#2		I'll be happy to assist you-- 
map_0506#3		If you're worthy!
map_0506#4	Lydia	Hee~ Sooo you wanna say you're worthy, then?
map_0506#5		In this place, you progress by breaking through the mirror wall. 
map_0506#6		But be careful! 
map_0506#7		There's only one spot to pass through, and breaking the wrong one could hurt you!
map_0506#8		Need a tip? 
map_0506#9		You'll have to prove yourself first!
map_0506#10	Lallia	Haha~ Consider yourself proven!
map_0506#11		In order to tell where to pass through, look for the point where symmetry breaks!
map_0506#12		Lady Serra is such a remarkable person, you know? 
map_0506#13		I won't let you get to her!
map_0506#14	Lania	Did you know she used to be a famous model? She used to be all over TV and magazines!
map_0506#15		Maybe if I keep working towards it, I can reach her status someday!
map_0506#16		Lady Serra used to be so cool! 
map_0506#17		Are you sure you're worthy to face her?
map_0506#18	Layla	She could've had anything she wanted, but she gave it up for her son. Isn't that some dedication? But it's also kind of sad...
map_0506#19		You'd think Bennett would be more grateful to her though...
map_0506#20		BENNETT: \PN. You seem to be doing well.
map_0506#21		I'll cut right to the chase. 
map_0506#22		I would be much obliged if I could battle you.
map_0506#23		That is, I do request to battle with all of Mother's challengers.
