map_0768#354		I guess it's time I stopped getting in the way just because I don't think it's best for others...
map_0768#355		Maybe...
map_0768#356		Thinking that I was just looking out for others was just a way of justifying my self-righteousness.
map_0768#357		Heh... I'm really unfit to be her successor.
map_0768#358		But now I understand.
map_0768#359		So...
map_0768#360		Fine.
map_0768#361		After all, Solaris is still back there somewhere.
map_0768#362		I'll make sure he pays extra for this too.
map_0768#363		Then that's all there is to it.
map_0768#364		Let's go, \PN.
map_0768#365		Best of luck to you, too.
map_0768#366		ZERO: So I just gotta stay behind...
map_0768#367		Figures.
map_0768#368		I wonder if it's wrong to hope that Lumi and Eve lose.
map_0768#369		It's not like I know anyone besides them...
map_0768#370		But probably none of them want something to do with me anyway.
map_0768#371		All I'm good for is dragging others down, apparently.
map_0768#372		I don't even know why you're bothering with me.
map_0768#373		If you really want to stop Team Meteor, you should probably hurry and do it.
map_0768#374		ZERO: If you really want to stop Team Meteor, you should probably hurry and do it.
map_0768#375		At the least, it'd make me feel less bad about being pitied out of every group I've tried to be in.
map_0768#376		FLORINIA: Recovery and accommodations complete.
map_0768#377		This speaker is combat-ready.
map_0768#378		Round 1 opponents confirmed: Evelynn and Lumina Seijaya.
map_0768#379		Hypothesis: Subjects lack experience and particular skill.
map_0768#380		Expected outcome: Success.
map_0768#381		Confounding element: Observations suggest the opposing partnership has recently invested a significant amount of effort into training. 
map_0768#382		Effective power and threat level is unclear.
map_0768#383		Standard caution is suggested.
map_0768#384		Please ensure preparation before proceeding.
map_0768#385		CAL: So it's you and me again, huh.
map_0768#386		Our opponents are those girls, Lumi and Eve.
map_0768#387		If I'm not mistaken, one of them uses Ice Types as well.
map_0768#388		I'm used to fighting those, type choices aside, so we should have a safe advantage.
map_0768#389		Still, I heard those two have been training hard lately, so let's not get careless.
map_0768#390		Make sure you're ready before going on.
map_0768#391		I'll be right behind you.
map_0768#392		Fresh Water - $200
map_0768#393		Soda Pop - $300
map_0768#394		Lemonade - $350
map_0768#395		Cancel
map_0768#396		Common Candy - $400
map_0768#397		Yes
map_0768#398		No
map_0769#0		T3RR4: WELCOME, ONE AND RAWWRRRR,\tts[TERRA: WELCOME, ONE AND RAWWRRRR,]
