map_0643#1		I guess all that punching was worth it after all.
map_0644#5		TAKA: A dead end, huh?
map_0644#6		Deja vu.
map_0644#7		At least there's this, I guess.
map_0645#0		The stones seem to shimmer with light...
map_0645#1		TAKA: There's a place like this out here?
map_0645#2		It's not going to disappear when we approach it, right?
map_0645#3		Um... By the way, just so you know, I can't swim.
map_0645#4		Father didn't exactly deign to enroll me in the afterschool swimming club as a kid.
map_0645#6		Crystals scattered everywhere!
map_0646#0		A single Egg has been left in the nest.
map_0646#1		Take it?
map_0646#2		\PN got the Egg!
map_0646#3		TAKA: This might be as far as we can go here...
map_0646#4		But the view here is nice.
map_0646#5		This might be weird, but...
map_0646#6		I'm glad I could see it with you.
map_0646#7		But at least the view is nice.
map_0646#8		Maybe if I can run far over the horizon...
map_0646#9		Then we'll finally learn to be happy.
map_0646#12		It seems too sturdy to break or move...
map_0646#13		The rock base may hold more valuables. 
map_0646#14		Do you want to open it with Blast Powder?
map_0646#15		TAKA: Gotta wonder what something like this is doing all the way out here.
map_0646#16		But then again, mood.
map_0646#17		I'm glad you're all the way out here with me too, \PN.
map_0646#18		Yes
map_0646#19		No
map_0647#0		TAKA: Well, that's nice, I guess.
map_0647#1		The crystals glitter with fissures...
map_0647#2		TAKA: Wait, what?
map_0647#3		I--
map_0647#4		\PN, you're not slipping me 'Rare Candies', are you?
map_0647#5		The crystals shattered!
map_0647#6		The Key reacted to the Crystal!
map_0647#7		TAKA: What.
map_0647#8		What are you doing?
map_0647#9		TAKA: ...
map_0647#10		Sooooooo...
map_0647#11		Do you always just punch your way through things when they're in the way?
map_0647#17		Yes
map_0647#18		No
map_0648#0		The crystals glitter with fissures...
map_0648#1		TAKA: It looks nicer like this anyway.
map_0648#2		The crystals shattered!
map_0648#3		The Key reacted to the Crystal!
map_0648#4		TAKA: You're really not doing a good job of convincing me on this whole "not punching through everything" thing.
map_0648#5		TAKA: Like, it's okay, you know?
map_0648#6		You can tell me. 
map_0648#7		Even if all you do is punch through things, I won't judge you or anything.
map_0648#8		TAKA: I see what you mean about having to punch through everything.
map_0649#0		The crystals glitter with fissures...
map_0649#1		The crystals shattered!
map_0649#2		The Key reacted to the Crystal!
map_0649#3		TAKA: Oh. That's convenient.
map_0649#4		No swimming necessary.
map_0649#5		Or punching, for that matter.
map_0650#0		The crystals glitter with fissures...
map_0650#1		The crystals shattered!
map_0650#2		The Key reacted to the Crystal!
map_0651#0		TAKA: A cavern in the sand, huh...
map_0651#1		I'm not sure how this place doesn't just cave in on itself, but I could say the same about myself.
map_0651#2		Seems good.
map_0651#3		I guess we'll be less likely to be found in here.
map_0651#4		TAKA: Wait, isn't this the entrance?
map_0651#5		How did we get back here?
map_0651#6		...And does this mean I don't get the left half?
map_0654#0		TAKA: There should be stairs here.
map_0654#1		I guess they've flattened out to this slide to keep others out again.
map_0654#2		..."Again"?
map_0654#3		Hmm...
map_0654#4		\PN, can we look around some more?
map_0654#5		There should definitely be a way to get past here.
map_0654#6		There's a button below the statue of Arceus.
map_0654#7		Press it?
map_0654#8		...But nothing happened.
map_0654#9		TAKA: There should be some kind of button on this statue...
map_0654#10		There it is! It should be the key to moving forward.
map_0654#11		Go ahead and press it, \PN.
map_0654#12		TAKA: ...Nothing?
map_0654#13		I guess we have to hit the second one too.
map_0654#14		I vaguely recall doing this before... with my father.
map_0654#15		TAKA: Huh? I guess you can't be too safe, but I remember it being fine before...
map_0654#16		The button is shoved firmly into the statue already.
map_0654#17		TAKA: This statue's already activated. I think we can move on.
map_0654#18		TAKA: There'll be a button here...
map_0654#19		Yeah, go ahead and press it.
map_0654#20		Then we can keep going.
map_0654#21		TAKA: Wait...
map_0654#22		I think I know this place.
map_0654#23		\PN, let's get a closer look.
map_0654#24		TAKA: I don't think I can read this, but I definitely recognize it.
map_0654#25		Why...?
map_0654#26		TAKA: I was here before...
map_0654#27		This statue wasn't broken then.
map_0654#28		How long ago was it...?
map_0654#29		TAKA: I can't even read this... What's the point?
map_0654#30		Sugiline Cave stairs being unlocked has been detected from a different save file.
map_0654#31		Unlock stairs on this file?
map_0654#32		Yes
map_0654#33		No
map_0656#0		TAKA: \PN, did you fall down here on purpose?
map_0656#1		We're never getting out of here now, are we?
map_0656#2		Dibs on the left side of the cave.
map_0657#0		TAKA: \PN, did you fall down here on purpose?
map_0657#1		We're never getting out of here now, are we?
map_0657#2		Dibs on the left side of the cave.
map_0660#0	Statuary	Garrr!!!
map_0660#1		TAKA: Hey, \PN?
map_0660#2		I remembered why.
map_0660#3		Run!
map_0660#4		TAKA: Do we realllly have to do this again?
map_0660#5		TAKA: I remember now.
map_0660#6		When I was young, my father took me here with him once.
map_0660#7		It was before he really got involved starting Team Meteor.
map_0660#8		We explored these ruins together looking for something...
map_0660#9		To be honest, it's one of the very few positive memories I actually have of him...
map_0660#10		...But I feel uneasy about this room.
map_0660#11		I can't remember why, but I feel like we should be careful.
map_0661#0		TAKA: Stone Edge, huh...
map_0661#1		I wonder if this was his TM.
map_0661#2		If he left it here...
map_0661#3		He probably intended me to use it someday.
map_0661#4		You should take it.
map_0661#5		I'm not going to live up to his corrupted legacy anyway.
map_0661#6		TAKA: After that last room, I could go for another five of those.
map_0661#7		There's a button below the statue of Arceus.
map_0661#8		Press it?
map_0661#9		TAKA: Another one...
map_0661#10		Yeah, seems like there's a button here too.
map_0661#11		Go ahead.
map_0661#12		TAKA: Not gonna lie, I was high-key worried I just condemned us both to death by having you press this place's self-destruct button.
map_0661#13		Let's see...
map_0661#14		Oh, it looks like there are some sand pits in the ground where there weren't before.
map_0661#15		TAKA: Not yet?
map_0661#16		The button is shoved firmly into the statue already.
map_0661#17		TAKA: This one won't do any more... 
map_0661#18		But isn't it a little odd for a shrine to have a mechanism like that? 
map_0661#19		I guess it's a shrine, anyway.
map_0661#20		At the least, I'm pretty sure my father prayed here when we came before...
map_0661#21		TAKA: I think this says something about a "guardian legacy"?
map_0661#22		It's way too faded to read.
map_0661#23		TAKA: I remember seeing this before... How long ago was it?
map_0661#24		TAKA: All right, heart attack over?
map_0661#25		Yeah?
map_0661#26		Years shaved off of life?
map_0661#27		Yeah.
map_0661#28		I don't think they'll follow us out here.
map_0661#29		I can't believe I forgot about that...
map_0661#30		He told me at the time it was some kind of trial left for us by our family...
map_0661#31		I can't help but think that was absolutely not necessary.
map_0661#32		Yes
map_0661#33		No
map_0662#0		TAKA: Given that room upstairs, I was expecting a Garchompite.
map_0662#1		Then again, there's no way my father wouldn't have that...
map_0662#2		Stray crumbs rest in the stone basin.
map_0662#3		Refill the basin with some PokéSnax?
map_0662#4		. . . 
map_0662#5		All full!
map_0662#6		TAKA: Seems like there's just crumbs left here...
map_0662#7		TAKA: If we're talking about an offering, these basins are probably where it was left.
map_0662#8		There seem to be a lot of them... I wonder if this was a place for many more people in the past.
map_0662#9		My father said our family used to be much larger and much more influential.
map_0662#10		Falling into decline is just the way of the world. 
map_0662#11		Anyway, if you happen to have anything Pokémon might like, try putting it there.
map_0662#12		TAKA: That should be enough. Hopefully something will come by for it.
map_0662#13		The basin is stuffed with food now.
map_0662#14		TAKA: This one's full up. 
map_0662#15		We might have to make ourselves scarce if we want something to come for it though.
map_0662#16		Refill the basin with some Pokesnax?
map_0662#17		TAKA: What, it ran off already?
map_0662#18		That one's pretty skittish, huh...
map_0662#19		TAKA: Again? We weren't even that close.
map_0662#20		And was it even looking?
map_0662#21		TAKA: This is starting to feel hopeless.
map_0662#22		TAKA: I'd say something like, let's split up and corner it between us, but as long as it can go underground, I don't think it'd make a difference.
map_0662#23		TAKA: Maybe there's some other way we can get a jump on it and surprise it?
map_0662#24		TAKA: This one's in pretty good condition... except for the inscription.
map_0662#26		Yeah, I got nothing.
map_0662#27		TAKA: This says something about... a "tradition of honor"?
map_0662#28		...No wonder my father always said such boring things.
map_0662#29		TAKA: There was somewhere below there too...
map_0662#30		Oh, I remember!
map_0662#31		This is where my father met his Garchomp!
map_0662#32		Well-- it was just a Gible at the time.
map_0662#33		And--
map_0662#34	Troy	Oh...
map_0662#35		I had forgotten... he tried to get one for me too.
map_0662#36		But I didn't want it.
map_0662#37		I don't remember why.
map_0662#38		When we left, he said that I ruined the whole trip by not catching one...
map_0662#39		So much for a positive memory. I forgot about that entirely.
map_0662#40		Maybe I should've just gone with it even though I didn't want to.
map_0662#41		I was just a kid. I probably didn't have much of a reason.
map_0662#42		...But then again, maybe refusing to take the Pokémon left for me by our bloodline was just proof that I'd eventually leave them and come here with you.
map_0662#43		So I still don't want it.
map_0662#44		But, if you want to look for a Pokémon like that, I'll support you.
map_0662#45		I think it may not come out through normal means...
map_0662#46		I remember something about having to leave an offering and then coming back later...
map_0662#47		Yes
map_0662#48		No
map_0663#0		The engine still seems to be functional.
map_0663#1		Full steam ahead?
map_0663#2		TAKA: Woaaah, okay crazymaker, watch where you're steerin' that thing...
map_0663#3		TAKA: Remind me to never let you drive me anywhere again...
map_0663#4		Actually, it wouldn't be such a bad end with you.
map_0663#5		TAKA: You're doing this on purpose, aren't you...
map_0663#6		The engine seems to be wrecked.
map_0663#7		Something on the tracks is in the way...
map_0663#8		The engine seems to have had a short...
map_0663#9		A stray thought tells you you should probably report this as a bug including a screenshot of where you are right now.
map_0663#10		TAKA: By the way, you're out here for a gym battle?
map_0663#11		Is there really a gym out in this clusterfuck?
map_0663#12		Scrapyard train puzzle completion detected from another save file.
map_0663#13		Skip scrapyard train puzzle?
map_0663#14		(To get the items from the area, you will have to reenter on your own later.)
map_0663#15		Yes
map_0663#16		No
map_0666#0		Well, well. We don't get many new faces around here.
map_0666#1		Just call me Bouffalant Bill.
map_0666#2		You need anythin', I just might be able to hook you on up.
map_0666#3		Ain' no shortage of odds and ends we been salvaged from the supply trains 'round here.
map_0666#4		Gimme a holler if you wanna see what I got.
map_0666#5		BOUFFALANT BILL: You wanna know how I got my name?
map_0666#6		Well, it's kind of a long story, but I'll just say this--
map_0666#7		It involves a herd of Bouffalant, a high speed tractor, and the real reason the old Railnet had to be shut down.
map_0666#8		Heh. I ain't allowed in Reborn City no more after that.
map_0666#9		Anyway, you here to buy somethin' or what?
map_0666#10		BOUFFALANT BILL: Money don't do you too much good out here. Might as well buy somethin'!
map_0666#11		Hey there, welcome to Train Town!
map_0666#12		Name's Alduous. Al for short is fine.
map_0666#13		I suppose you already met my wife, Europa?
map_0666#14		The two of us got a little stir-crazy cooped up in the city, so we decided to hoof it out here and see what kind of adventure we could make.
map_0666#15		In the end, we never wanted to go back.
map_0666#16		Over time we've picked up a few stragglers here and there-- mostly people lookin' to escape the city themselves.
