map_0766#50		-USERNAME AND PASSWORD REQUIRED-
map_0766#51		Yes
map_0766#52		No
map_0767#2	Tenshi	Bye!
map_0767#3		Yes
map_0767#4		No
map_0768#0		HARDY: Mate, you find Aya anywhere?!
map_0768#1		We totally beat Meteor back but there's no sign of her or any of 'em at all.
map_0768#2		I dunno if they're holdin' her further on up or what,
map_0768#3		But where'd they even go?
map_0768#4		I'mma keep lookin'!
map_0768#5		LUMI: Did you find anything?
map_0768#6		EVE: No, there's nothing over there.
map_0768#7		LUMI: How can you have a building this ginormous without any doors?!
map_0768#8		SHELLY: There's really none at all?
map_0768#9		Isn't this supposed to be some kind of big competitive arena though?
map_0768#10		I read that this place was made as a dedicated location for hosting tournaments and that kind of thing...
map_0768#11		Surely it has to have more than this?
map_0768#12		EVE: So far, we haven't found anything like that.
map_0768#13		LUMI: I'm surprised you knew all that!
map_0768#14		They didn't even tell us that much!
map_0768#15		LUMI: And you were also really brave in front of Lin!
map_0768#16		Just how cool can you get?
map_0768#17		SHELLY: U-um--
map_0768#18		Th-there's no need to embarrass me like that...!
map_0768#19		To be honest, I'm not brave at all.
map_0768#20		I'm really scared, especially of Lin...
map_0768#21		Especially after what happened at Agate, but--
map_0768#22		But, that's exactly why!
map_0768#23		That's why I have to act strong!
map_0768#24		I'll slow everyone down if they're busy worrying about me, so I decided to not show any weakness or hesitation in front of opponents anymore!
map_0768#25		EVE: And you say you're not brave?
map_0768#26		LUMI: Isn't that exactly what bravery is?
map_0768#27		SHELLY: I--
map_0768#28		Um... Maybe?
map_0768#29		EVE: In any case, we've still got to figure out how to progress.
map_0768#30		SHELLY: They really didn't tell you guys anything about this place?
map_0768#31		ZERO: We were ordered to stay within the city front.
map_0768#32		I know Lin and Sirius at least had checked this place out, but...
map_0768#33		I didn't hear anything about it.
map_0768#34		SHELLY: So only they would know, huh?
map_0768#35		SAPHIRA: \PN.
map_0768#36		CAL: Incoming--
map_0768#37		SAPHIRA: Where is Sigmund.
map_0768#38		CAL: She's been asking the same thing ever since she woke up.
map_0768#39		I told her you went after him--
map_0768#40		SAPHIRA: Did you find him or did you not?
map_0768#41		Tell me where he is. 
map_0768#42		Now.
map_0768#44		......
map_0768#45		.........
map_0768#46		CAL: Um--
map_0768#47		SAPHIRA: He was supposed to be mine.
map_0768#48		CAL: Sorry?
map_0768#49		SAPHIRA: He was supposed to be MINE!
map_0768#50		SAPHIRA: Do you have ANY idea how long I've waited to get my hands around that shitbag's grimy neck?
map_0768#51		Do you have any idea for how long that SINGULAR purpose has kept me moving forward?!
map_0768#52		And now-- for what?!
map_0768#53		CAL: Listen, I may be calling the kettle black here, but basing one's purpose in life on beating out someone else isn't exactly healthy.
map_0768#54		SAPHIRA: Don't--
map_0768#55		Don't talk to me about what's healthy.
map_0768#56		Don't try to tell me what's normal.
map_0768#57		Don't you DARE tell me what's good for me.
map_0768#58		That garbage has been incessantly shoved down my throat all my life-- by him in particular.
map_0768#59		And you don't know any of that any better than I do.
map_0768#60		SAPHIRA: People who talk about normalcy are just deluding themselves into thinking their lifestyle is the correct one.
map_0768#61		They're selling their own disgusting values just as much as any other sophist.
map_0768#62		SAPHIRA: I'd rather be the sickest woman in the world than have to march to someone else's pre-prescribed routine standards.
map_0768#63		If anything is unhealthy, it's that self-righteousness that parades under the banner of psychological growth.
map_0768#64		SAPHIRA: The only thing more vile than malice is morality.
map_0768#65		Spare me the crap.
map_0768#66		I'm going to find him.
map_0768#67		SAPHIRA: Hey.
map_0768#68		Uh.
map_0768#69		Where... is the door?
map_0768#70		???: Oh, that old thing?
map_0768#71		I deleted it.
map_0768#72		SHELLY: Who... said that?
map_0768#73		EVE: It came from the building's intercom, but...
map_0768#74		???: RAWWWWRRRRRR!!!!!
map_0768#75		WHADDUP LADIES AND GENTLEHOMIES, 
map_0768#76		It's ya ONE, ya ONLY--
map_0768#77		the one you been pinin' for erry night you fall asleep--
map_0768#78		you can't see her but you CAN believe she's not butter--
map_0768#79		chaozzz in digital form--
map_0768#80		T3RRRAAWWWWRRRRRRRRRR!!!\tts[TERRRAAWWWWRRRRRRRRRR!!!]
map_0768#81		Da's RITE.
map_0768#82		CAL: Where is that clapping sound coming from? 
map_0768#83		CAL: Stop that; no one is clapping.
map_0768#84		CAL: Just stop--
map_0768#85		T3RR4: MAKE ME, my goodly bitchtit.\tts[TERRA: MAKE ME, my goodly BitchTit.]
map_0768#86		ohbutyoucan't\tts[OhButYouCan't]
map_0768#87		oooooh
map_0768#88		ooooooooh
map_0768#89		ooooooooooooooooooooooooooooooooooooooooooo oooooooooooooooooooooooooooooooh
map_0768#90		CAL: Where's the control room to this place? 
map_0768#91		She should be in there.
map_0768#92		T3RR4: haHA THink again, BEPSI.\tts[TERRA: haHA Think again, BEPSI.]
map_0768#93		i meanz u could say I'm in da control room but I'm more lyk
map_0768#94		IN the control room ;)
map_0768#95		them circuitz all up my business
map_0768#96		slide down tha transistor like aaaah
map_0768#97		that motherboard a big booty bitch 
map_0768#98		jus' like me, ya feel me dawg?\tts[jus like me, ya feel me dawg?]
map_0768#99		CAL: There are children here...
map_0768#100		T3RR4: ya feel me dogski?\tts[TERRA: ya feel me dogski?]
map_0768#101		ya feelin' me up dogslovski?
map_0768#102		i'm not anywhere in this building
map_0768#103		cuz i AM this building
map_0768#104		and y'all inside me
map_0768#105		:wink: :wonk: :weary:
map_0768#106		SERRA: I want out.
map_0768#107		T3RR4: an' back in? an' back out?\tts[TERRA: an' back in? an' back out?]
map_0768#108		SERRA: Help.
map_0768#109		SAPHIRA: Open the door.
map_0768#110		T3RR4: o so sp00py\tts[TERRA: o so spoopy]
map_0768#111		im sp00p'd\tts[im spooped]
map_0768#112		u sp00p'd??\tts[u spooped??]
map_0768#113		SAPHIRA: Or I'll trash every electronic in this place.
map_0768#114		T3RR4: how 2 hit ground type trainer with electrixx ??????\tts[TERRA: how to hit ground type trainer with electrixx ??????]
map_0768#115		she just wanna smash
map_0768#116		becky, why don't you step into my couch?
map_0768#117		T3RR4: 0h-- 0h-- that's right, p0und me real g00d--!!\tts[TERRA: Oh-- Oh-- that's right, pound me real good--!!]
map_0768#118		T3RR4: RAWRRRIGHT!!\tts[TERRA: RAWRRRIGHT!!]
map_0768#119		YOU WANNA KNOW HOW TO GET OUT THIS BITCH
map_0768#120		I'LL TELL YOU HOW TO GET OUT THIS BITCH
map_0768#121		FIRST
map_0768#122		make a monthly contribution of 20$ or more to the International Church of Terrawr
map_0768#123		SECOND
map_0768#124		your boobs ????
map_0768#125		go INSIDE your piranha plant
map_0768#126		TH1RD\tts[THIRD]
map_0768#127		y'all each gonna pair off and square off
map_0768#128		an' i dunno what y'all know about squares
map_0768#129		but im a tell u, squares, man?
map_0768#130		they bad news bears
map_0768#131		LUMI: I don't understand what she's saying...
map_0768#132		EVE: To put it plainly, she expects us to fight each other to move forward.
map_0768#133		VICTORIA: ...Again?
map_0768#134		No, no, no--
map_0768#135		VICTORIA: No, this is a trap!
map_0768#136		It's just like at the Devonyx building!
map_0768#137		Anyone who loses is going to be seriously hurt as a penalty!
map_0768#138		T3RR4: 4h, I see you are a w0ah man of culture 2.\tts[TERRA: ah, I see you are a woah man of culture too.]
map_0768#139		too la true, this isn't 22222 dissimilar from the game that the M1str3ss played back there--\tts[too la true, this isn't too too dissimilar from the game that the Mistress played back there--]
map_0768#140		you could say it was a pr0t0t0t0type of sorts--\tts[you could say it was a prototototype of sorts--]
map_0768#141		BUT WHAT'S ALL THIS RAWRBISH ABOUT PENALTIES??
map_0768#142		WHAT KINDA EDGY DEADMAN'S WHATNOTLAND YOU TAKE THIS FOR?!??!\tts[WHAT KINDA EDGY DeadMan's WhatNotLand YOU TAKE THIS FOR?!??!]
map_0768#143		human motivations may be compleXXX, but, lady, we ain' out here torturin' people!
map_0768#144		VICTORIA: Then just what happens to the losers, huh?
map_0768#145		Do you want to answer that?
map_0768#146		T3RR4: no\tts[TERRA: no]
map_0768#147		problem, i'd be happy to answer that for you!
map_0768#148		after a word from our sponsors:
map_0768#149		Do you tire of having the same old condiments day after day?
map_0768#150		Are you tired of your tastebuds wailing in the perpetual dissatisfaction that accompanies daily living?
map_0768#151		Then try Torra Catsup!
map_0768#152		Torra Catsup is guaranteed to breathe fire in your heart, and fighting into your spirit!
map_0768#153		Remember, Torra Catsup, the one and only brand that will bring Her to Her knees!
map_0768#154		aaaaaaaaand NOW, the answer you've all been waiting frawr:
map_0768#155		nothing.
map_0768#156		VICTORIA: Nothing?
map_0768#157		T3RR4: nothing.\tts[TERRA: nothing.]
map_0768#158		VICTORIA: What do you mean, "nothing"?
map_0768#159		nothing happens to them!
map_0768#160		VICTORIA: So you're just gonna let them go?
map_0768#161		T3RR4: nope.\tts[TERRA: nope.]
map_0768#162		that'd be something.
map_0768#163		we lookin' for 'nothing' over here.
map_0768#164		minor difference, champ.
map_0768#165		VICTORIA: So they'd just be stuck there?
map_0768#166		T3RR4: GEEZ, DO YOU REALLY G0TT4 ASK ALL THESE DIFFICULT QUESTIONS!!???\tts[TERRA: GEEZ, DO YOU REALLY GOTTA ASK ALL THESE DIFFICULT QUESTIONS!!???]
map_0768#167		I DIDN'T STUDY, MOM, SO LAY 0FFFFFFF!\tts[I DIDN'T STUDY, MOM, SO LAY OFFFFFFF!]
map_0768#168		ok anyone else got any questions before we get started?
map_0768#169		LUMI: Um!
map_0768#170		T3RR4: no? GREAT! \tts[TERRA: no? GREAT!]
map_0768#171		LUMI: But--
map_0768#172		T3RR4: THEN LET'S ANNOUNCE THE PAIRINGS AND GET ST4RTED!!!!!\tts[TERRA: THEN LET'S ANNOUNCE THE PAIRINGS AND GET STARTED!!!!!]
map_0768#173		Pleeze die rekt ur a ten shun 2 the skriin uh buv\tts[Pleeze die rekt ur a ten shun to the skreen uh buv]
map_0768#174		T3RR4: ALL 16 Y'aLL GONNA BE TAKIN' PART IN A GR44444ND T0URNAMENT!!!!\tts[TERRA: ALL 16 Y'ALL GONNA BE TAKIN' PART IN A GRAAAAAND TOURNAMENT!!!!]
map_0768#175		IF ANYONE D0ESN'T WANNA BATTLE,\tts[IF ANYONE DOESN'T WANNA BATTLE,]
map_0768#176		well they don't have to i guess lol
map_0768#177		BUT THEN NO ONE WILL BATTLE.
map_0768#178		AND IF NO ONE BATTLES, NO ONE LEAVES.
map_0768#179		SO RAWRRRRR!!!!!
map_0768#180		THAT MEANS ERRY SINGLE ONE OF YOU LEMMINGS GOTTA LINE UP AND M4RCH!\tts[THAT MEANS ERRY SINGLE ONE OF YOU LEMMINGS GOTTA LINE UP AND MARCH!]
map_0768#181		AM I UNDERST00D OR AM I OVERST00D?!\tts[AM I UNDERSTOOD OR AM I OVERSTOOD?!]
map_0768#182		EVE: But if I'm not mistaken, there are 17 of us here.
map_0768#183		Is one person allowed to sit out as a result?
map_0768#184		T3RR4: lel she tryna act smart but she can't even count lel\tts[TERRA: lel she tryna act smart but she can't even count lel]
map_0768#185		THERE'S 16 OF YA
map_0768#186		cuz zero doesn't count
map_0768#187		get it? LOLOLOLOLOLOLOLLOLOLOLL
map_0768#188		ZERO: Um...
map_0768#189		T3RR4: HE JUST GOTTA STAY BEHIND NO MATTER WHAT.\tts[TERRA: HE JUST GOTTA STAY BEHIND NO MATTER WHAT.]
map_0768#190		das what he gets for livin' up 2 his name\tts[das what he gets for livin' up to his name]
